Project, qt, qt, openstack, openstack, jdt, jdt, platform, platform, gerrit, gerrit, go, go, Mean, Mean, 
Task, WP, CP, WP, CP, WP, CP, WP, CP, WP, CP, WP, CP, WP, CP, 
DeepJIT, 0.6926968210167678, 0.6808891438708133, 0.7132047088076459, 0.7090426201484128, 0.6700516111033616, 0.682229041707351, 0.7712497617263656, 0.6348930741167833, 0.7025002661475522, 0.6611884628838227, 0.6890986576820792, 0.653858142515918, 0.7064669710806287, 0.6703500808738502, 
CC2Vec, 0.6935763913331174, 0.6855773698066986, 0.7226650608026729, 0.7198079179455301, 0.6652578230343608, 0.7024131678058306, 0.7613205926926903, 0.6370351776813569, 0.6985631834288929, 0.6649145286146638, 0.6916605959994302, 0.6420839666673672, 0.7055072745485275, 0.6753053547535744, 
LR-JIT, 0.6651202325810585, 0.6072663982317081, 0.7247672403745289, 0.677853529663157, 0.6736318407960199, 0.6644162365741387, 0.6403445861399293, 0.6962346160161403, 0.6570194515839582, 0.6586847748391709, 0.6749000091060008, 0.6426414173607073, 0.6726305600969159, 0.6578494954475037, 
DBN-JIT, 0.6662625476917878, 0.6058669698292246, 0.7292452698240025, 0.6843002447647539, 0.5869530850420793, 0.665866927047008, 0.6967828812897163, 0.7168290072907013, 0.671298267759646, 0.6652472130549176, 0.6739339558102122, 0.6423469316279428, 0.6707460012362407, 0.663409548935758, 
