,Key,Status,Summary,Url,Last_Date
1398643,1398643,Fix Released,Image-based deployment does not install Fedora 3.10 kernel,https://bugs.launchpad.net/fuel/+bug/1398643,2015-05-27
1458363,1458363,Fix Released,[UI] Unable to copy-paste Node information,https://bugs.launchpad.net/fuel/+bug/1458363,2015-05-27
1442214,1442214,Fix Released,WARN: Unrecognised escape sequence '\ ' in file /etc/puppet/modules/ceph/manifests/osds/osd.pp at line 26,https://bugs.launchpad.net/fuel/+bug/1442214,2015-05-27
1458372,1458372,Fix Released,Auto-assign floating IPs is disabled w/o explanation,https://bugs.launchpad.net/fuel/+bug/1458372,2015-05-27
1458022,1458022,Fix Released,Chapter 7. Dashboard in OpenStack Security Guide  - current,https://bugs.launchpad.net/openstack-manuals/+bug/1458022,2015-05-27
1435824,1435824,Fix Released,Ceph monitors not removed when deleting controller,https://bugs.launchpad.net/fuel/+bug/1435824,2015-05-27
1447769,1447769,Fix Released,Networking services security best practices in OpenStack Security Guide  -  Malformed sentence,https://bugs.launchpad.net/openstack-manuals/+bug/1447769,2015-05-27
1370723,1370723,Fix Released,vCenter credentials need to be verified before deployment,https://bugs.launchpad.net/fuel/+bug/1370723,2015-05-27
1452702,1452702,Fix Released,Deployment of cluster in ha mode with Ceilometer and external Mongo failed,https://bugs.launchpad.net/fuel/+bug/1452702,2015-05-27
1448144,1448144,Fix Released,"Integration test ""Check that Compute node can be deleted and added again""",https://bugs.launchpad.net/fuel/+bug/1448144,2015-05-27
1448141,1448141,Fix Released,"Integration test ""Check that Controller node can be deleted and added again""",https://bugs.launchpad.net/fuel/+bug/1448141,2015-05-27
1446691,1446691,Fix Released,Integration test deploy HA Environment with Contrail Plugin,https://bugs.launchpad.net/fuel/+bug/1446691,2015-05-27
1455539,1455539,Fix Released,Nodes don't report status in nailgun in 10 min.,https://bugs.launchpad.net/fuel/+bug/1455539,2015-05-27
1440124,1440124,Fix Released,Deploy Contrail plugin with Centos has failed,https://bugs.launchpad.net/fuel/+bug/1440124,2015-05-27
1432539,1432539,Fix Released,Broken link in http://docs.openstack.org/high-availability-guide/content/s-keystone.html,https://bugs.launchpad.net/openstack-manuals/+bug/1432539,2015-05-27
1412404,1412404,Fix Released,Two servers for SR IOV measurement performance,https://bugs.launchpad.net/fuel/+bug/1412404,2015-05-27
1362595,1362595,Fix Released,move_vhds_into_sr - invalid cookie,https://bugs.launchpad.net/nova/+bug/1362595,2015-05-27
1317792,1317792,Fix Released,XenAPI: Race - import followed by upload / waiting for snapshot coalesce,https://bugs.launchpad.net/nova/+bug/1317792,2015-05-27
1413105,1413105,Fix Released,Unable to install rally to multiple virtualenvs,https://bugs.launchpad.net/rally/+bug/1413105,2015-05-27
1408838,1408838,Fix Released,Tests fail with new oslo.utils 1.2.1,https://bugs.launchpad.net/keystonemiddleware/+bug/1408838,2015-05-26
1408838,1408838,Fix Released,Tests fail with new oslo.utils 1.2.1,https://bugs.launchpad.net/python-keystoneclient/+bug/1408838,2015-05-26
