,Key,Status,Summary,Url,Last_Date
1292690,1292690,Fix Released,MySQL 5.6 syntax error with revoke,https://bugs.launchpad.net/trove/+bug/1292690,2014-04-17
1291189,1291189,Fix Released,Generated designate hostnames are uppercase,https://bugs.launchpad.net/trove/+bug/1291189,2014-04-17
1286180,1286180,Fix Released,trove-manage db_wipe should be renamed to db_recreate,https://bugs.launchpad.net/trove/+bug/1286180,2014-04-17
1286112,1286112,Fix Released,Need update README with latest oslo wiki link.,https://bugs.launchpad.net/trove/+bug/1286112,2014-04-17
1246599,1246599,Fix Released,trove database-list command does not display the full database list,https://bugs.launchpad.net/trove/+bug/1246599,2014-04-17
1290708,1290708,Fix Released,No __name__ test in the db migration script,https://bugs.launchpad.net/trove/+bug/1290708,2014-04-17
1290617,1290617,Fix Released,Filter Datastore Without Any Active Versions,https://bugs.launchpad.net/trove/+bug/1290617,2014-04-17
1288864,1288864,Fix Released,Extra initialization in trove config class,https://bugs.launchpad.net/trove/+bug/1288864,2014-04-17
1288766,1288766,Fix Released,Guest agent resize fs may take longer than guest agent low timeout,https://bugs.launchpad.net/trove/+bug/1288766,2014-04-17
1288507,1288507,Fix Released,Add support for boolean configuration parameters,https://bugs.launchpad.net/trove/+bug/1288507,2014-04-17
1287186,1287186,Fix Released,improve readme file,https://bugs.launchpad.net/trove/+bug/1287186,2014-04-17
1287097,1287097,Fix Released,the LOG call in trove/instance/models.py could potentially raise a TypeError,https://bugs.launchpad.net/trove/+bug/1287097,2014-04-17
1214188,1214188,Fix Released,DB Migrations missing indexes,https://bugs.launchpad.net/trove/+bug/1214188,2014-04-17
1291158,1291158,Fix Released,get default configuration on instance with no value in param,https://bugs.launchpad.net/trove/+bug/1291158,2014-04-17
1290290,1290290,Fix Released,jenkins-sudo-grep fails jobs because some test tries to use sudo,https://bugs.launchpad.net/trove/+bug/1290290,2014-04-17
1279952,1279952,Fix Released,Add datastore version column to instances table (python-troveclient),https://bugs.launchpad.net/trove/+bug/1279952,2014-04-17
1279022,1279022,Fix Released,Add datastore version to trove list (trove-api),https://bugs.launchpad.net/trove/+bug/1279022,2014-04-17
1291516,1291516,Fix Released,Incorrect backup/restore tests trying to execute their cmd on the real jenkins slave environment,https://bugs.launchpad.net/trove/+bug/1291516,2014-04-17
1276860,1276860,Fix Released,Unimplemented Operations for Datastores Spraying Stacktrace to Users,https://bugs.launchpad.net/trove/+bug/1276860,2014-04-17
1276858,1276858,Fix Released,Root Password Returned For non-Root Supported Datastores,https://bugs.launchpad.net/trove/+bug/1276858,2014-04-17
1293465,1293465,Fix Released,Trove db sync does not work correctly with pgsql,https://bugs.launchpad.net/trove/+bug/1293465,2014-04-17
1285876,1285876,Fix Released,Backup/Restore Validation Lacking w/ the Introduction of Multi-Datastore,https://bugs.launchpad.net/trove/+bug/1285876,2014-04-17
1267991,1267991,Fix Released,trove updates /etc/fstab in an insecure way,https://bugs.launchpad.net/trove/+bug/1267991,2014-04-17
1236620,1236620,Fix Released,Resize Usage Events should use DB timestamp,https://bugs.launchpad.net/trove/+bug/1236620,2014-04-17
1287086,1287086,Fix Released,the dns_ip_address code in trove/instance/models.py is more complicated than it needs to be,https://bugs.launchpad.net/trove/+bug/1287086,2014-04-17
1287037,1287037,Fix Released,Couchbase security group rules addition,https://bugs.launchpad.net/trove/+bug/1287037,2014-04-17
1285428,1285428,Fix Released,Error 500 when getting configuration default,https://bugs.launchpad.net/trove/+bug/1285428,2014-04-17
1285291,1285291,Fix Released,Restore from incremental backup fails for percona,https://bugs.launchpad.net/trove/+bug/1285291,2014-04-17
1284989,1284989,Fix Released,Race condition causes resize-flavor to fail in Percona,https://bugs.launchpad.net/trove/+bug/1284989,2014-04-17
1281442,1281442,Fix Released,trove.common.debug_utils.setup() not called in all entry points,https://bugs.launchpad.net/trove/+bug/1281442,2014-04-17
1281254,1281254,Fix Released,Integration test timeouts for instance creation inconsistent,https://bugs.launchpad.net/trove/+bug/1281254,2014-04-17
1278965,1278965,Fix Released,"trove-manage update datastore fails when default_version is provided, but does not exist in the db",https://bugs.launchpad.net/trove/+bug/1278965,2014-04-17
1276346,1276346,Fix Released,Integration tests fail when running different configuration,https://bugs.launchpad.net/trove/+bug/1276346,2014-04-17
1274608,1274608,Fix Released,"Instance create, delete, and resize volume actions use volume size instead of count as delta during reservation",https://bugs.launchpad.net/trove/+bug/1274608,2014-04-17
1273446,1273446,Fix Released,Trove DNS code passes IP address as a function instead of string,https://bugs.launchpad.net/trove/+bug/1273446,2014-04-17
1273094,1273094,Fix Released,instance creation through heat is not working,https://bugs.launchpad.net/trove/+bug/1273094,2014-04-17
1272806,1272806,Fix Released,Tox Occasional test_one_network_label_exact Failure,https://bugs.launchpad.net/trove/+bug/1272806,2014-04-17
1272685,1272685,Fix Released,generate_uuid is redefined instead of using common.utils.generate_uuid,https://bugs.launchpad.net/trove/+bug/1272685,2014-04-17
