,Key,Status,Summary,Url,Last_Date
1431519,1431519,Fix Released,nova.tests.unit.network.test_neutronv2.TestNeutronv2WithMock.test_deallocate_for_instance_uses_delete_helper fails with sqlalchemy.exc.OperationalError,https://bugs.launchpad.net/nova/+bug/1431519,2015-04-30
1431022,1431022,Fix Released,Infinite recursion possible with test_auth test,https://bugs.launchpad.net/nova/+bug/1431022,2015-04-30
1424054,1424054,Fix Released,Command: sudo nova-rootwrap /etc/nova/rootwrap.conf blkid -o value -s TYPE /dev/nbd12 fails,https://bugs.launchpad.net/nova/+bug/1424054,2015-04-30
1419629,1419629,Fix Released,HTTPInternalServerError if 'label' is missing in request body of create tenant network API,https://bugs.launchpad.net/nova/+bug/1419629,2015-04-30
1418675,1418675,Fix Released,libvirt utils doesn't canonicalize the image architecture property,https://bugs.launchpad.net/nova/+bug/1418675,2015-04-30
1418641,1418641,Fix Released,"Hypervisor support matrix contains no ""pause"" section but refers to it",https://bugs.launchpad.net/nova/+bug/1418641,2015-04-30
1418410,1418410,Fix Released,add snapshot name validate for create snapshot,https://bugs.launchpad.net/nova/+bug/1418410,2015-04-30
1417798,1417798,Fix Released,IP filtering can include duplicate instances,https://bugs.launchpad.net/nova/+bug/1417798,2015-04-30
1417649,1417649,Fix Released,IP filtering is not accurate when used with limit,https://bugs.launchpad.net/nova/+bug/1417649,2015-04-30
1417555,1417555,Fix Released,Current AWS CLI and botocore do not work with EC2 API in nova,https://bugs.launchpad.net/nova/+bug/1417555,2015-04-30
1416435,1416435,Fix Released,The publisher_id field is missing the service name sometimes,https://bugs.launchpad.net/nova/+bug/1416435,2015-04-30
1414038,1414038,Fix Released,libvirt driver creates wrong console device for system z,https://bugs.launchpad.net/nova/+bug/1414038,2015-04-30
1413705,1413705,Fix Released,Some processes refused to die error on libvirt-lxc destroy,https://bugs.launchpad.net/nova/+bug/1413705,2015-04-30
1409173,1409173,Fix Released,Interaction between various unit/virt/disk tests,https://bugs.launchpad.net/nova/+bug/1409173,2015-04-30
1409135,1409135,Fix Released,Fix XenAPI Netinject tests for Mac,https://bugs.launchpad.net/nova/+bug/1409135,2015-04-30
1403441,1403441,Fix Released,remove detail method from the LimitsController class,https://bugs.launchpad.net/nova/+bug/1403441,2015-04-30
1389782,1389782,Fix Released,Servicegroups: Multi process nova-conductor is unable to join servicegroups when zk driver is used,https://bugs.launchpad.net/nova/+bug/1389782,2015-04-30
1367186,1367186,Fix Released,Instances stuck with task_state of unshelving after RPC call timeout.,https://bugs.launchpad.net/nova/+bug/1367186,2015-04-30
1358316,1358316,Fix Released,disk: add support to resize ntfs,https://bugs.launchpad.net/nova/+bug/1358316,2015-04-30
1203981,1203981,Fix Released,EC2 hostnames are too long when launching multiple at once,https://bugs.launchpad.net/nova/+bug/1203981,2015-04-30
1336094,1336094,Fix Released,fake_network_cache_model doesn't support ipv6,https://bugs.launchpad.net/nova/+bug/1336094,2015-04-30
1256306,1256306,Fix Released,Lockfiles for fetching images remain forever,https://bugs.launchpad.net/nova/+bug/1256306,2015-04-30
1432465,1432465,Fix Released,nova detach interface will get inconsistent if hypervisor failed to detach a port,https://bugs.launchpad.net/nova/+bug/1432465,2015-04-30
1432100,1432100,Fix Released,non-admin user can delete a network without any project assoicate with nova-network's Vlan manager,https://bugs.launchpad.net/nova/+bug/1432100,2015-04-30
1431438,1431438,Fix Released,Make heal_instance_info_cache_interval clearer,https://bugs.launchpad.net/nova/+bug/1431438,2015-04-30
