,Key,Status,Summary,Url,Last_Date
1740075,1740075,Fix Released,running test_container_synchronization gets Unauthorized error,https://bugs.launchpad.net/tempest/+bug/1740075,2018-03-01
1740811,1740811,Fix Released,Pass wrong params in test_unmanage_manage_snapshot when use list_snapshot,https://bugs.launchpad.net/tempest/+bug/1740811,2018-03-01
1742132,1742132,Fix Released,Creating server using flavor without extra specs get BuildErrorException,https://bugs.launchpad.net/tempest/+bug/1742132,2018-03-01
1744210,1744210,Fix Released,call_until_true raises error in water plugin,https://bugs.launchpad.net/tempest/+bug/1744210,2018-03-01
1743996,1743996,Fix Released,test_list_endpoints_for_token failed when heat is installed,https://bugs.launchpad.net/tempest/+bug/1743996,2018-03-01
1744401,1744401,Fix Released,Server flavor checks fail when using Nova API microversion > 2.46,https://bugs.launchpad.net/tempest/+bug/1744401,2018-03-01
1742096,1742096,Fix Released,"Tempest Neutron test cases for create_port, list_ports and update_port are falied",https://bugs.launchpad.net/tempest/+bug/1742096,2018-03-01
1748064,1748064,Fix Released,Tempest image namespace failures,https://bugs.launchpad.net/tempest/+bug/1748064,2018-03-01
1747872,1747872,Fix Released,test_device_tagging fails when verifying device metadata,https://bugs.launchpad.net/tempest/+bug/1747872,2018-03-01
1750537,1750537,Fix Released,Misuse of assertTrue,https://bugs.launchpad.net/tempest/+bug/1750537,2018-03-01
1640269,1640269,Fix Released,cinderclient is logging passwords in http responses,https://bugs.launchpad.net/python-cinderclient/+bug/1640269,2018-03-01
1708531,1708531,Fix Released,Debian DIB based IPA fails to start,https://bugs.launchpad.net/ironic-python-agent/+bug/1708531,2018-03-01
1708531,1708531,Fix Released,Debian DIB based IPA fails to start,https://bugs.launchpad.net/bifrost/+bug/1708531,2018-03-01
1731826,1731826,Fix Released,watcher actionplan list miss arguments --marker,https://bugs.launchpad.net/watcher/+bug/1731826,2018-03-01
1725088,1725088,Fix Released,unnecessary retries during conflict,https://bugs.launchpad.net/watcher/+bug/1725088,2018-03-01
1584281,1584281,Fix Released,Ceph does not implement unmanage,https://bugs.launchpad.net/cinder/+bug/1584281,2018-03-01
1672927,1672927,Fix Released,The warning description in creating network modal is not accurate,https://bugs.launchpad.net/openstack-i18n/+bug/1672927,2018-03-01
1556772,1556772,Fix Released,Wrong plural formula for russian,https://bugs.launchpad.net/openstack-i18n/+bug/1556772,2018-03-01
1680167,1680167,Fix Released,"""15.184.64.1 is not pingable"" in multinode jobs",https://bugs.launchpad.net/tripleo/+bug/1680167,2018-02-28
1672920,1672920,Fix Released,[RFE] Flavor support for VPNaaS,https://bugs.launchpad.net/neutron/+bug/1672920,2018-02-28
1543756,1543756,Fix Released,[RFE] RBAC: Allow user to create port from specific subnet on shared network,https://bugs.launchpad.net/neutron/+bug/1543756,2018-02-28
1667877,1667877,Fix Released,[RFE] Allow DVR for E/W while leaving N/S centralized,https://bugs.launchpad.net/neutron/+bug/1667877,2018-02-28
1682775,1682775,Fix Released,[RFE] Tag mechanism supports all resouces with standard attribute.,https://bugs.launchpad.net/neutron/+bug/1682775,2018-02-28
1686035,1686035,Fix Released,[RFE] More detailed reporting of available QoS rules,https://bugs.launchpad.net/neutron/+bug/1686035,2018-02-28
1692951,1692951,Fix Released,[RFE] DSCP mark on the outer header,https://bugs.launchpad.net/neutron/+bug/1692951,2018-02-28
1577488,1577488,Fix Released,"[RFE]""Fast exit"" for compute node egress flows when using DVR",https://bugs.launchpad.net/neutron/+bug/1577488,2018-02-28
1579068,1579068,Fix Released,[RFE] VXLAN multicast groups distribution in linuxbridge,https://bugs.launchpad.net/neutron/+bug/1579068,2018-02-28
1586056,1586056,Fix Released,[RFE] Improved validation mechanism for QoS rules with port types,https://bugs.launchpad.net/neutron/+bug/1586056,2018-02-28
1593127,1593127,Fix Released,VIP delete event  payload does not have sufficent information,https://bugs.launchpad.net/neutron/+bug/1593127,2018-02-28
1718605,1718605,Fix Released,[RFE] Support sub-string matching when filtering port with IP address,https://bugs.launchpad.net/neutron/+bug/1718605,2018-02-28
1752357,1752357,Fix Released,MNAIO_ANSIBLE_PARAMETERS breaking builds if empty,https://bugs.launchpad.net/openstack-ansible/+bug/1752357,2018-02-28
1526861,1526861,Fix Released,[RFE] UEFI iSCSI Boot for Proliant hardware,https://bugs.launchpad.net/ironic/+bug/1526861,2018-02-28
1694906,1694906,Fix Released,"Can't run commands within dhcp namespaces(created by neutron): "" from overcloud controller(Containerized Services)",https://bugs.launchpad.net/tripleo/+bug/1694906,2018-02-28
1694418,1694418,Fix Released,"No validation of states for ""watcher actionplan delete <actionplan-uuid>""",https://bugs.launchpad.net/watcher/+bug/1694418,2018-02-28
1689269,1689269,Fix Released,for division not accurate division,https://bugs.launchpad.net/watcher/+bug/1689269,2018-02-28
1685757,1685757,Fix Released,live migration retry reached but action stil success,https://bugs.launchpad.net/watcher/+bug/1685757,2018-02-28
1722212,1722212,Fix Released,gate-watcherclient-dsvm-functional-ubuntu-xenial can't be passed,https://bugs.launchpad.net/watcher/+bug/1722212,2018-02-28
1744262,1744262,Fix Released,watcherclient-func-tests-failed,https://bugs.launchpad.net/watcher/+bug/1744262,2018-02-28
1709268,1709268,Fix Released,Instance fails to start when using a previously used port,https://bugs.launchpad.net/networking-odl/+bug/1709268,2018-02-28
1743695,1743695,Fix Released,Storwize:detach iscsi volume may be failed if there are both FC and iscsi hosts,https://bugs.launchpad.net/cinder/+bug/1743695,2018-02-28
1752180,1752180,Fix Released,openstack-ansible-ops/multi-node-aio/vars/openstack-service-config.yml points to decommed debian link,https://bugs.launchpad.net/openstack-ansible/+bug/1752180,2018-02-28
1569189,1569189,Fix Released,doc: how to append kernel parameters to local boot instances,https://bugs.launchpad.net/ironic/+bug/1569189,2018-02-27
1718810,1718810,Fix Released,"If account autocreate fails, container creation returns 404",https://bugs.launchpad.net/swift/+bug/1718810,2018-02-27
1677547,1677547,Fix Released,"swift-ring-builder write_builder does not respect fractional replica count, always sets int value",https://bugs.launchpad.net/swift/+bug/1677547,2018-02-27
1554391,1554391,Fix Released,EC: floating point replica number may be brokeable,https://bugs.launchpad.net/swift/+bug/1554391,2018-02-27
1076202,1076202,Fix Released,Expirer could be better optimized,https://bugs.launchpad.net/swift/+bug/1076202,2018-02-27
1592110,1592110,Fix Released,Convergence: Unhandled exception in resource plugin causes stack to get stuck in-progress,https://bugs.launchpad.net/heat/+bug/1592110,2018-02-27
1751088,1751088,Fix Released,HyperVInspector: os-win exceptions are leaked outside of the inspector,https://bugs.launchpad.net/ceilometer/+bug/1751088,2018-02-27
1750402,1750402,Fix Released,Allow vcpu modification in openstack-ansibl-ops mnaio playbooks,https://bugs.launchpad.net/openstack-ansible/+bug/1750402,2018-02-27
1659691,1659691,Fix Released,neutron-vpnaas tempest job improvement,https://bugs.launchpad.net/neutron/+bug/1659691,2018-02-27
1751810,1751810,Fix Released,The buttons on the install guide page don't work on a small screen,https://bugs.launchpad.net/openstack-manuals/+bug/1751810,2018-02-26
1719362,1719362,Fix Released,libvirt: Data corruptor live migrating BFV instance with config disk,https://bugs.launchpad.net/nova/+bug/1719362,2018-02-26
1582585,1582585,Fix Released,the speed of query user from ldap server is very slow,https://bugs.launchpad.net/keystone/+bug/1582585,2018-02-26
1721489,1721489,Fix Released,Migrate blazar documentation to docs.openstack.org,https://bugs.launchpad.net/blazar/+bug/1721489,2018-02-26
1642158,1642158,Fix Released,"No handler in netvirt for the ""admin_state_up"" attribute",https://bugs.launchpad.net/networking-odl/+bug/1642158,2018-02-26
1638328,1638328,Fix Released,configuring neutron_odl on computes is required for pseudo-agentdb port binding but prevents computes from loading,https://bugs.launchpad.net/networking-odl/+bug/1638328,2018-02-26
1640839,1640839,Fix Released,neutron stadium: openstack CI: refactor of kicking tempest jobs,https://bugs.launchpad.net/networking-odl/+bug/1640839,2018-02-26
1710812,1710812,Fix Released,panko-api --limit flag misbehaved when using non-admin user,https://bugs.launchpad.net/panko/+bug/1710812,2018-02-26
1750971,1750971,Fix Released,Python Project Guide in project-team-guide fix dead link,https://bugs.launchpad.net/openstack-manuals/+bug/1750971,2018-02-26
1749243,1749243,Fix Released,Wrong instruction of deployment OpenWRT VNF,https://bugs.launchpad.net/tacker/+bug/1749243,2018-02-26
1557008,1557008,Fix Released,Tacker failing to ping vnf and  re-spawning again and again,https://bugs.launchpad.net/tacker/+bug/1557008,2018-02-26
1709557,1709557,Fix Released,Unusable OpenWRT image for manual installation,https://bugs.launchpad.net/tacker/+bug/1709557,2018-02-26
1747339,1747339,Fix Released,tricircle: the test case have bug can not pass,https://bugs.launchpad.net/tricircle/+bug/1747339,2018-02-26
1747423,1747423,Fix Released,Exception thrown in q-svc / bgp service,https://bugs.launchpad.net/dragonflow/+bug/1747423,2018-02-25
1551825,1551825,Fix Released,Network verification failed with one node unavailable via mcollective on not deployed cluster,https://bugs.launchpad.net/fuel/+bug/1551825,2018-02-25
1708039,1708039,Fix Released,"gate-grenade-dsvm-neutron-multinode-ubuntu-xenial fails with ""No host-to-cell mapping found for selected host""",https://bugs.launchpad.net/devstack/+bug/1708039,2018-02-23
1716344,1716344,Fix Released,Nova-API uses Keystone's public endpoint for project id verification,https://bugs.launchpad.net/nova/+bug/1716344,2018-02-23
1735596,1735596,Fix Released,No way to remove open rc v2 link,https://bugs.launchpad.net/horizon/+bug/1735596,2018-02-23
1745064,1745064,Fix Released,CI: testenv fails to set up extra node,https://bugs.launchpad.net/tripleo/+bug/1745064,2018-02-23
1740853,1740853,Fix Released,Add identity API 3.0 Version support in CLIClient,https://bugs.launchpad.net/sahara-tests/+bug/1740853,2018-02-23
1733399,1733399,Fix Released,OVN sync NotConnectedError exception on functional tests,https://bugs.launchpad.net/networking-ovn/+bug/1733399,2018-02-23
1682979,1682979,Fix Released,sr-iov agent doesn't use bulk update_device_list RPC interface,https://bugs.launchpad.net/neutron/+bug/1682979,2018-02-23
1737980,1737980,Fix Released,Subnet enabled DHCP failed when subnet has port,https://bugs.launchpad.net/networking-ovn/+bug/1737980,2018-02-23
1537626,1537626,Fix Released,`glance location-update` deletes locations and backend images,https://bugs.launchpad.net/python-glanceclient/+bug/1537626,2018-02-23
1537626,1537626,Fix Released,`glance location-update` deletes locations and backend images,https://bugs.launchpad.net/glance/+bug/1537626,2018-02-23
