,Key,Status,Summary,Url,Last_Date
842190,842190,Fix Released,CLI: get rid of cheetah for output generation,https://bugs.launchpad.net/neutron/+bug/842190,2012-12-12
845140,845140,Fix Released,L2Network plugin's multi-blade model needs unit tests,https://bugs.launchpad.net/neutron/+bug/845140,2012-12-12
855151,855151,Fix Released,Remove keystone middleware from Quantum for Diablo release,https://bugs.launchpad.net/neutron/+bug/855151,2012-12-12
859864,859864,Fix Released,OVS plugin exception when retrieving vif ports,https://bugs.launchpad.net/neutron/+bug/859864,2012-12-12
875458,875458,Fix Released,pep8 0.6.1 violations prevent checkins to master,https://bugs.launchpad.net/neutron/+bug/875458,2012-12-12
860160,860160,Fix Released,Add code coverage support to quantum,https://bugs.launchpad.net/neutron/+bug/860160,2012-12-12
863635,863635,Fix Released,remove cheetah import in cli file,https://bugs.launchpad.net/neutron/+bug/863635,2012-12-12
875468,875468,Fix Released,client lib has serialization bug when creating port with content,https://bugs.launchpad.net/neutron/+bug/875468,2012-12-12
887706,887706,Fix Released,Exlude pyc files from pep8 verifications,https://bugs.launchpad.net/neutron/+bug/887706,2012-12-12
875995,875995,Fix Released,update README,https://bugs.launchpad.net/neutron/+bug/875995,2012-12-12
877525,877525,Fix Released,Unit tests dump log to stdout/stderr,https://bugs.launchpad.net/neutron/+bug/877525,2012-12-12
888207,888207,Fix Released,ovs plugin test output is split between client/server,https://bugs.launchpad.net/neutron/+bug/888207,2012-12-12
888820,888820,Fix Released,pip_requires for specific plugins,https://bugs.launchpad.net/neutron/+bug/888820,2012-12-12
890180,890180,Fix Released,ovs-vsctl default timeout,https://bugs.launchpad.net/neutron/+bug/890180,2012-12-12
888811,888811,Fix Released,Brokenness in ubuntu oneiric,https://bugs.launchpad.net/neutron/+bug/888811,2012-12-12
890498,890498,Fix Released,ovs plugin pip-requires should have mysql-python,https://bugs.launchpad.net/neutron/+bug/890498,2012-12-12
891267,891267,Fix Released,ovs plugin fails on stock xenserver,https://bugs.launchpad.net/neutron/+bug/891267,2012-12-12
891705,891705,Fix Released,Extensions' CLI module in Cisco plugin is broken after packaging changes,https://bugs.launchpad.net/neutron/+bug/891705,2012-12-12
889336,889336,Fix Released,Version number is specified in multiple places,https://bugs.launchpad.net/neutron/+bug/889336,2012-12-12
900093,900093,Fix Released,_check_duplicate_net_name in db/api.py,https://bugs.launchpad.net/neutron/+bug/900093,2012-12-12
900277,900277,Fix Released,cleanup in cisco plugin db api module,https://bugs.launchpad.net/neutron/+bug/900277,2012-12-12
900316,900316,Fix Released,Installation with setup.py doesn't work,https://bugs.launchpad.net/neutron/+bug/900316,2012-12-12
891246,891246,Fix Released,The Makefile for building the openvswitch plugin agent tarball no longer works,https://bugs.launchpad.net/neutron/+bug/891246,2012-12-12
903580,903580,Fix Released,avoid erroneous error about extensions path on boot,https://bugs.launchpad.net/neutron/+bug/903580,2012-12-12
902175,902175,Fix Released,nova-manage network delete fails with QuantumManager,https://bugs.launchpad.net/neutron/+bug/902175,2012-12-12
902175,902175,Fix Released,nova-manage network delete fails with QuantumManager,https://bugs.launchpad.net/nova/+bug/902175,2012-12-12
890028,890028,Fix Released,Use run_tests or pylint and pep8 validation,https://bugs.launchpad.net/neutron/+bug/890028,2012-12-12
906636,906636,Fix Released,quantum virtualenv doesn't build,https://bugs.launchpad.net/openstack-ci/+bug/906636,2012-12-12
906636,906636,Fix Released,quantum virtualenv doesn't build,https://bugs.launchpad.net/neutron/+bug/906636,2012-12-12
911663,911663,Fix Released,PEP8 quantum cleanup,https://bugs.launchpad.net/neutron/+bug/911663,2012-12-12
897882,897882,Fix Released,Quantum needs proper setup.py (was: command 'egg' not found when running install_venv.py),https://bugs.launchpad.net/openstack-ci/+bug/897882,2012-12-12
897882,897882,Fix Released,Quantum needs proper setup.py (was: command 'egg' not found when running install_venv.py),https://bugs.launchpad.net/horizon/+bug/897882,2012-12-12
897882,897882,Fix Released,Quantum needs proper setup.py (was: command 'egg' not found when running install_venv.py),https://bugs.launchpad.net/neutron/+bug/897882,2012-12-12
916018,916018,Fix Released,Need to have working quantum-tarball jobs,https://bugs.launchpad.net/neutron/+bug/916018,2012-12-12
916018,916018,Fix Released,Need to have working quantum-tarball jobs,https://bugs.launchpad.net/openstack-ci/+bug/916018,2012-12-12
917630,917630,Fix Released,quantum plugin setup scripts can't import version,https://bugs.launchpad.net/neutron/+bug/917630,2012-12-12
920299,920299,Fix Released,quantum has outdated + duplicate README,https://bugs.launchpad.net/neutron/+bug/920299,2012-12-12
923510,923510,Fix Released,get_network call always queries all ports,https://bugs.launchpad.net/neutron/+bug/923510,2012-12-12
925596,925596,Fix Released,quantum console script in both quantum and quantumclient,https://bugs.launchpad.net/neutron/+bug/925596,2012-12-12
925372,925372,Fix Released,Remove deprecated webob attributes in Quantum API,https://bugs.launchpad.net/neutron/+bug/925372,2012-12-12
925074,925074,Fix Released,"quantum tarball missing files, including OVS agent",https://bugs.launchpad.net/neutron/+bug/925074,2012-12-12
938637,938637,Fix Released,quantum unit test doesn't pass with openvswtich or linuxbridge plugin,https://bugs.launchpad.net/neutron/+bug/938637,2012-12-12
919265,919265,Fix Released,Quantum create port API accepts invalid state value,https://bugs.launchpad.net/neutron/+bug/919265,2012-12-12
940732,940732,Fix Released,stack.sh can't match sql_connection string in default ovs_quantum_plugin.ini,https://bugs.launchpad.net/neutron/+bug/940732,2012-12-12
934459,934459,Fix Released,virtualenv install script needs to avoid -E,https://bugs.launchpad.net/keystone/+bug/934459,2012-12-12
934459,934459,Fix Released,virtualenv install script needs to avoid -E,https://bugs.launchpad.net/glance/+bug/934459,2012-12-12
934459,934459,Fix Released,virtualenv install script needs to avoid -E,https://bugs.launchpad.net/neutron/+bug/934459,2012-12-12
934459,934459,Fix Released,virtualenv install script needs to avoid -E,https://bugs.launchpad.net/horizon/+bug/934459,2012-12-12
942713,942713,Fix Released,some plugins don't check tenant ownership,https://bugs.launchpad.net/neutron/+bug/942713,2012-12-12
