,Key,Status,Summary,Url,Last_Date
1554912,1554912,Fix Released,"warning for unexpected line with Devices, etc",https://bugs.launchpad.net/puppet-swift/+bug/1554912,2016-04-30
1576790,1576790,Fix Released,Graph tooltips should show date and time not only date,https://bugs.launchpad.net/openstack-health/+bug/1576790,2016-04-29
1565835,1565835,Fix Released,ip link needs dev keywork explicit to work with any interface name,https://bugs.launchpad.net/puppet-vswitch/+bug/1565835,2016-04-29
1484612,1484612,Fix Released,enable configuration of [incoming|outgoing]_chmod in ::swift::storage,https://bugs.launchpad.net/puppet-swift/+bug/1484612,2016-04-29
1472837,1472837,Fix Released,Missing include on ::mysql::server,https://bugs.launchpad.net/puppet-openstacklib/+bug/1472837,2016-04-29
1573560,1573560,Fix Released,[Packaging] Update build scripts of OpenStack projects,https://bugs.launchpad.net/fuel/+bug/1573560,2016-04-29
1566162,1566162,Fix Committed,Assign network to interfaces should accept also bonds,https://bugs.launchpad.net/fuel/+bug/1566162,2016-04-29
1573808,1573808,Fix Released,Cluster deployment failed due to Cannot initiate the connection to mirror.fuel-infra.org:80 (2a03:1840:2:602::3). - connect (101: Network is unreachable),https://bugs.launchpad.net/fuel/+bug/1573808,2016-04-29
1513616,1513616,Fix Released,Resolve CI issues around CentOS7 and RGW,https://bugs.launchpad.net/puppet-ceph/+bug/1513616,2016-04-29
1468865,1468865,Fix Released,Default release should be bumped to hammer,https://bugs.launchpad.net/puppet-ceph/+bug/1468865,2016-04-29
1431118,1431118,Fix Released,Unable to build puppet-ceph for the forge due to symlink,https://bugs.launchpad.net/puppet-ceph/+bug/1431118,2016-04-29
1361446,1361446,Fix Released,osd wiped out when unmounted on puppet run,https://bugs.launchpad.net/puppet-ceph/+bug/1361446,2016-04-29
1334145,1334145,Fix Released,add manual git review instructions to README.md,https://bugs.launchpad.net/puppet-ceph/+bug/1334145,2016-04-29
1334140,1334140,Fix Released,add Gemfile-rspec-system.lock to .gitignore,https://bugs.launchpad.net/puppet-ceph/+bug/1334140,2016-04-29
1334139,1334139,Fix Released,variable substitution warning,https://bugs.launchpad.net/puppet-ceph/+bug/1334139,2016-04-29
1334136,1334136,Fix Released,colour is color,https://bugs.launchpad.net/puppet-ceph/+bug/1334136,2016-04-29
1331024,1331024,Fix Released,incorrect cloudwatt.com email in ceph_repo_spec.rb,https://bugs.launchpad.net/puppet-ceph/+bug/1331024,2016-04-29
1331023,1331023,Fix Released,incorrect cloudwatt.com email in ceph_osd_spec.rb,https://bugs.launchpad.net/puppet-ceph/+bug/1331023,2016-04-29
1331022,1331022,Fix Released,Xarses email incorrect,https://bugs.launchpad.net/puppet-ceph/+bug/1331022,2016-04-29
1331008,1331008,Fix Released,incorrect cloudwatt.com email in spec_helper_system.rb,https://bugs.launchpad.net/puppet-ceph/+bug/1331008,2016-04-29
1331003,1331003,Fix Released,missing year in defines/ceph_mon_spec.rb copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1331003,2016-04-29
1330988,1330988,Fix Released,missing year in ceph_repo_spec.rb copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330988,2016-04-29
1330987,1330987,Fix Released,missing year in ceph_mds_spec.rb copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330987,2016-04-29
1330986,1330986,Fix Released,missing year in ceph_init_spec.rb copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330986,2016-04-29
1330931,1330931,Fix Released,missing year in repo.pp copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330931,2016-04-29
1330929,1330929,Fix Released,missing year in mds.pp copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330929,2016-04-29
1330928,1330928,Fix Released,missing year in mon.pp copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330928,2016-04-29
1330927,1330927,Fix Released,missing year in params.pp copyright notice,https://bugs.launchpad.net/puppet-ceph/+bug/1330927,2016-04-29
1327786,1327786,Fix Released,README.md should inform user of the current status of the module,https://bugs.launchpad.net/puppet-ceph/+bug/1327786,2016-04-29
1327785,1327785,Fix Released,USECASES.md is unclear on what works and what is WIP,https://bugs.launchpad.net/puppet-ceph/+bug/1327785,2016-04-29
1327784,1327784,Fix Released,Fix formatting of README.md,https://bugs.launchpad.net/puppet-ceph/+bug/1327784,2016-04-29
1323841,1323841,Fix Released,CI tests for ceph::keys are not compatible with RedHat,https://bugs.launchpad.net/puppet-ceph/+bug/1323841,2016-04-29
1323838,1323838,Fix Released,Removal command in ceph::osd does not work on RedHat based systems,https://bugs.launchpad.net/puppet-ceph/+bug/1323838,2016-04-29
1323120,1323120,Fix Released,osd configuration fails if cluster is passed,https://bugs.launchpad.net/puppet-ceph/+bug/1323120,2016-04-29
1301912,1301912,Fix Released,Switching rspec-system to gitorious broke the gem bundle,https://bugs.launchpad.net/puppet-ceph/+bug/1301912,2016-04-29
1264959,1264959,Fix Released,yum repo don't work in CentOS 6.4,https://bugs.launchpad.net/puppet-ceph/+bug/1264959,2016-04-29
1264916,1264916,Fix Released,Add support for Redhat family in ceph::mon,https://bugs.launchpad.net/puppet-ceph/+bug/1264916,2016-04-29
1255940,1255940,Fix Released,Add support for emperor,https://bugs.launchpad.net/puppet-ceph/+bug/1255940,2016-04-29
1251528,1251528,Fix Released,implement ceph::osd,https://bugs.launchpad.net/puppet-ceph/+bug/1251528,2016-04-29
1251443,1251443,Fix Released,implement ceph::mon,https://bugs.launchpad.net/puppet-ceph/+bug/1251443,2016-04-29
1243333,1243333,Fix Released,"Add the ""I want to spawn a cluster configured with continuous integration"" use case to USECASES.md",https://bugs.launchpad.net/puppet-ceph/+bug/1243333,2016-04-29
