,Key,Status,Summary,Url,Last_Date
1493403,1493403,Fix Released,gate-sahara-dsvm-scenario tests failed because of too small size of disk,https://bugs.launchpad.net/sahara/+bug/1493403,2015-10-15
1493355,1493355,Fix Released,Hive 1.0 fails to install on MapR cluster,https://bugs.launchpad.net/sahara/+bug/1493355,2015-10-15
1493285,1493285,Fix Released,MapR 5.0.0 MRv2 plugin fails to start,https://bugs.launchpad.net/sahara/+bug/1493285,2015-10-15
1493038,1493038,Fix Released,MapR plugin for 5.0.0 defines support of Impala twice,https://bugs.launchpad.net/sahara/+bug/1493038,2015-10-15
1489433,1489433,Fix Released,Failed to start namenode when private network has IPv6 subnet,https://bugs.launchpad.net/sahara/+bug/1489433,2015-10-15
1488926,1488926,Fix Released,Fix cluster context packages in MapR plugin,https://bugs.launchpad.net/sahara/+bug/1488926,2015-10-15
1484536,1484536,Fix Released,Scenario tests failed on authorization in swiftclient,https://bugs.launchpad.net/sahara/+bug/1484536,2015-10-15
1479575,1479575,Fix Released,"""oozie_job_id"" column in table ""job_executions"" is a bad field name",https://bugs.launchpad.net/sahara/+bug/1479575,2015-10-15
1499309,1499309,Fix Released,Sahara gates broken because openstack image set don't have --public option,https://bugs.launchpad.net/sahara/+bug/1499309,2015-10-15
1496970,1496970,Fix Released,[HDP] Disabling NTP configuration causes failure on cluster launch,https://bugs.launchpad.net/sahara/+bug/1496970,2015-10-15
1496364,1496364,Fix Released,Create cluster failed w/o internet connection,https://bugs.launchpad.net/sahara/+bug/1496364,2015-10-15
1494671,1494671,Fix Released,Sahara always create templates with volumes in Heat with null mountpoint device,https://bugs.launchpad.net/sahara/+bug/1494671,2015-10-15
1494290,1494290,Fix Released,Ambari 2.3 not started with error (reason: u'2.3'),https://bugs.launchpad.net/sahara/+bug/1494290,2015-10-15
1493317,1493317,Fix Released,[Sahara-image-elements] Cannot create cluster with ambari plugin,https://bugs.launchpad.net/sahara/+bug/1493317,2015-10-15
1493115,1493115,Fix Released,Can't register tags on images,https://bugs.launchpad.net/sahara/+bug/1493115,2015-10-15
1490687,1490687,Fix Released,Documentation should be updated for the Liberty release,https://bugs.launchpad.net/sahara/+bug/1490687,2015-10-15
1488101,1488101,Fix Released,Sahara doesn't work with swift via ssl,https://bugs.launchpad.net/sahara/+bug/1488101,2015-10-15
1478904,1478904,Fix Released,Writing mount information to /etc/fstab file,https://bugs.launchpad.net/sahara/+bug/1478904,2015-10-15
1478899,1478899,Fix Released,Devices Mount for Ironic,https://bugs.launchpad.net/sahara/+bug/1478899,2015-10-15
