,Key,Status,Summary,Url,Last_Date
1200418,1200418,Fix Released,Add Brick Fibre Channel attach/detach support.,https://bugs.launchpad.net/openstack-manuals/+bug/1200418,2014-06-24
1313288,1313288,Fix Committed,update fuelmenu to write to /etc/fuel/astute.yaml,https://bugs.launchpad.net/fuel/+bug/1313288,2014-06-24
1329283,1329283,Fix Released,mistralclient is not installable from pypi,https://bugs.launchpad.net/mistral/+bug/1329283,2014-06-24
1325573,1325573,Fix Released,Need to remove unneccessary openstack/common modules,https://bugs.launchpad.net/mistral/+bug/1325573,2014-06-24
1325478,1325478,Fix Released,mistralclient can't be imported from another openstack project,https://bugs.launchpad.net/mistral/+bug/1325478,2014-06-24
1323585,1323585,Fix Released,"Test ""get workbook definition"" send request on incorrect url",https://bugs.launchpad.net/mistral/+bug/1323585,2014-06-24
1322737,1322737,Fix Released,Namespace section is currently required (but should be optional),https://bugs.launchpad.net/mistral/+bug/1322737,2014-06-24
1326287,1326287,Fix Released,Mistral returns blank list on getting tasks list of nonexistent execution,https://bugs.launchpad.net/mistral/+bug/1326287,2014-06-24
1326284,1326284,Fix Released,Mistral returns 500 code on updating nonexistent task,https://bugs.launchpad.net/mistral/+bug/1326284,2014-06-24
1326278,1326278,Fix Released,Mistral returns 500 code on getting nonexistent task,https://bugs.launchpad.net/mistral/+bug/1326278,2014-06-24
1325933,1325933,Fix Released,"Mistral API returns blank list instead 404 status code on ""list executions"" request from nonexistent workbook",https://bugs.launchpad.net/mistral/+bug/1325933,2014-06-24
1325914,1325914,Fix Released,"Mistral api returns 500 status code on ""create execution"" request in nonexistent workbook",https://bugs.launchpad.net/mistral/+bug/1325914,2014-06-24
1320136,1320136,Fix Released,Get workbook definition if workbook doesn't exist returns 500 code,https://bugs.launchpad.net/mistral/+bug/1320136,2014-06-24
1318620,1318620,Fix Released,Mistral API returns 500 status code on DELETE nonexistent workbook,https://bugs.launchpad.net/mistral/+bug/1318620,2014-06-24
1318603,1318603,Fix Released,"Mistral api returns 500 status code on ""create workbook"" request",https://bugs.launchpad.net/mistral/+bug/1318603,2014-06-24
1316298,1316298,Fix Released,Exception on unauthorized user/pass/token,https://bugs.launchpad.net/mistral/+bug/1316298,2014-06-24
1316028,1316028,Fix Released,Task context doesn't contain results of previous tasks,https://bugs.launchpad.net/mistral/+bug/1316028,2014-06-24
1318518,1318518,Fix Released,Test on 'Create volume and attach it to instance' failed,https://bugs.launchpad.net/fuel/+bug/1318518,2014-06-24
1318780,1318780,Fix Released,destructive make clean-docker,https://bugs.launchpad.net/fuel/+bug/1318780,2014-06-24
1303883,1303883,Fix Released,Glossterms in admonition lack highlighting,https://bugs.launchpad.net/openstack-manuals/+bug/1303883,2014-06-24
1093625,1093625,Fix Released,no metaquery implementation in sqlalchemy DB backends,https://bugs.launchpad.net/ceilometer/+bug/1093625,2014-06-24
1312660,1312660,Fix Released,Create page with instructions for upgrading Havana to Icehouse in Ubuntu,https://bugs.launchpad.net/openstack-manuals/+bug/1312660,2014-06-24
