,Key,Status,Summary,Url,Last_Date
1565393,1565393,Fix Released,swift download command ignores marker parameter,https://bugs.launchpad.net/python-swiftclient/+bug/1565393,2016-12-07
1565112,1565112,Fix Released,Client certificate/key are not supported,https://bugs.launchpad.net/python-openstackclient/+bug/1565112,2016-12-07
1565112,1565112,Fix Released,Client certificate/key are not supported,https://bugs.launchpad.net/python-swiftclient/+bug/1565112,2016-12-07
1581147,1581147,Fix Released,optionally disable etag check on downloads,https://bugs.launchpad.net/python-swiftclient/+bug/1581147,2016-12-07
1589926,1589926,Fix Released,metricd stops renewing/refreshing token with swift backend,https://bugs.launchpad.net/gnocchi/+bug/1589926,2016-12-07
1589926,1589926,Fix Released,metricd stops renewing/refreshing token with swift backend,https://bugs.launchpad.net/python-swiftclient/+bug/1589926,2016-12-07
1542459,1542459,Fix Released,query strings not supported on container functions,https://bugs.launchpad.net/python-swiftclient/+bug/1542459,2016-12-07
1590334,1590334,Fix Released,Incompatible with Python 2.6,https://bugs.launchpad.net/python-swiftclient/+bug/1590334,2016-12-07
1613814,1613814,Fix Released,X-Delete-After is not work since requests==2.11.0,https://bugs.launchpad.net/python-swiftclient/+bug/1613814,2016-12-07
1614280,1614280,Fix Released,Can no longer include space between 'header-name:' and value,https://bugs.launchpad.net/python-swiftclient/+bug/1614280,2016-12-07
1474939,1474939,Fix Released,Add feature to leverage COPY from API,https://bugs.launchpad.net/python-swiftclient/+bug/1474939,2016-12-07
1614932,1614932,Fix Released,deployment fails because of swift client Header error,https://bugs.launchpad.net/ironic/+bug/1614932,2016-12-07
1614932,1614932,Fix Released,deployment fails because of swift client Header error,https://bugs.launchpad.net/python-swiftclient/+bug/1614932,2016-12-07
1617384,1617384,Fix Released,openstack CLI only works if OS_PASSWORD is set,https://bugs.launchpad.net/python-openstackclient/+bug/1617384,2016-12-07
1615594,1615594,Fix Released,functional tests fail if cirros image not exist,https://bugs.launchpad.net/python-novaclient/+bug/1615594,2016-12-07
1511417,1511417,Fix Released,"Named attribute 'password' to novaclient v2 breaks with ""got multiple values for keyword argument 'password'""",https://bugs.launchpad.net/python-novaclient/+bug/1511417,2016-12-07
1618561,1618561,Fix Released,test_trigger_crash_dump_in_locked_state_nonadmin failing since 8/30,https://bugs.launchpad.net/python-novaclient/+bug/1618561,2016-12-07
1204956,1204956,Fix Released,Read-only API for default quotas,https://bugs.launchpad.net/python-neutronclient/+bug/1204956,2016-12-07
1204956,1204956,Fix Released,Read-only API for default quotas,https://bugs.launchpad.net/python-openstackclient/+bug/1204956,2016-12-07
1204956,1204956,Fix Released,Read-only API for default quotas,https://bugs.launchpad.net/neutron/+bug/1204956,2016-12-07
1559027,1559027,Fix Released,neutron quota-update --loadbalancer 100 sets quota to 1,https://bugs.launchpad.net/python-neutronclient/+bug/1559027,2016-12-07
1495440,1495440,Fix Released,bulk delete improvements,https://bugs.launchpad.net/python-neutronclient/+bug/1495440,2016-12-07
1566448,1566448,Fix Released,Documentation is missing on how to use keystonev3 with NeutronClient,https://bugs.launchpad.net/python-neutronclient/+bug/1566448,2016-12-07
1320796,1320796,Fix Released,help information of 'net-update' lack of many parameter,https://bugs.launchpad.net/python-neutronclient/+bug/1320796,2016-12-07
1597635,1597635,Fix Released,qos-bandwidth-limit-rule-create command prompt message is not right,https://bugs.launchpad.net/python-neutronclient/+bug/1597635,2016-12-07
1616749,1616749,Fix Released,gate-neutronclient-test-dsvm-functional is broken: SimpleReadOnlyNeutronClientTest failed,https://bugs.launchpad.net/python-neutronclient/+bug/1616749,2016-12-07
1603387,1603387,Fix Released,Environment variables are not consistently named,https://bugs.launchpad.net/python-manilaclient/+bug/1603387,2016-12-07
1604820,1604820,Fix Released,Misleading error message if OS_TOKEN is used but MANILACLIENT_BYPASS_URL,https://bugs.launchpad.net/python-manilaclient/+bug/1604820,2016-12-07
1608664,1608664,Fix Released,manila share-replica-list command does not support --columns,https://bugs.launchpad.net/python-manilaclient/+bug/1608664,2016-12-07
1607751,1607751,Fix Released,Schema for enabling users breaks keystoneclient and other projects,https://bugs.launchpad.net/python-keystoneclient/+bug/1607751,2016-12-07
1607751,1607751,Fix Released,Schema for enabling users breaks keystoneclient and other projects,https://bugs.launchpad.net/keystone/+bug/1607751,2016-12-07
1609398,1609398,Fix Released,test_implied_roles fails intermittently,https://bugs.launchpad.net/python-keystoneclient/+bug/1609398,2016-12-07
1621565,1621565,Fix Released,`ironic create` CLI command handles filenames incorrectly,https://bugs.launchpad.net/python-ironicclient/+bug/1621565,2016-12-07
1619415,1619415,Fix Released,tripleoclient events aren't always informative,https://bugs.launchpad.net/python-heatclient/+bug/1619415,2016-12-07
1619415,1619415,Fix Released,tripleoclient events aren't always informative,https://bugs.launchpad.net/tripleo/+bug/1619415,2016-12-07
1600781,1600781,Fix Released,Some of the floatingip ptr record's clis are not working,https://bugs.launchpad.net/python-designateclient/+bug/1600781,2016-12-07
1600775,1600775,Fix Released,'openstack  ptr record show' command does contain  the appropriate decription for the required argument.,https://bugs.launchpad.net/python-designateclient/+bug/1600775,2016-12-07
1575656,1575656,Fix Released,authentication issue if we provide password from command prompt,https://bugs.launchpad.net/python-cinderclient/+bug/1575656,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/rally/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/cinder/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/python-cinderclient/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/watcher/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/python-manilaclient/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/neutron/+bug/1583419,2016-12-07
1583419,1583419,Fix Released,Make dict.keys() PY3 compatible,https://bugs.launchpad.net/tacker/+bug/1583419,2016-12-07
1583880,1583880,Fix Released,incorrect alignment for the columns,https://bugs.launchpad.net/python-cinderclient/+bug/1583880,2016-12-07
1418353,1418353,Fix Released,cinderclient not support snapshot-force-delete right now,https://bugs.launchpad.net/python-cinderclient/+bug/1418353,2016-12-07
1467577,1467577,Fix Released,cinderclient does not honor --bypass-url,https://bugs.launchpad.net/python-cinderclient/+bug/1467577,2016-12-07
1585441,1585441,Fix Released,cascade delete in cinderclient is working incorrect,https://bugs.launchpad.net/python-cinderclient/+bug/1585441,2016-12-07
1595032,1595032,Fix Released,chang mox to mock in cinderclient,https://bugs.launchpad.net/python-cinderclient/+bug/1595032,2016-12-07
1596418,1596418,Fix Released,No strict Boolean checking,https://bugs.launchpad.net/python-cinderclient/+bug/1596418,2016-12-07
1596511,1596511,Fix Released,"``volume type unset`` does not accept multiple ""--property "" arguments",https://bugs.launchpad.net/python-cinderclient/+bug/1596511,2016-12-07
1596511,1596511,Fix Released,"``volume type unset`` does not accept multiple ""--property "" arguments",https://bugs.launchpad.net/python-openstackclient/+bug/1596511,2016-12-07
1588261,1588261,Fix Released,OS_TENANT_NAME must not be required when we have OS_PROJECT_NAME,https://bugs.launchpad.net/python-cinderclient/+bug/1588261,2016-12-07
1589461,1589461,Fix Released,"extra 'u' in ""cinder type-show"" command",https://bugs.launchpad.net/python-cinderclient/+bug/1589461,2016-12-07
1568937,1568937,Fix Released,Unicode error printing extra-specs,https://bugs.launchpad.net/python-cinderclient/+bug/1568937,2016-12-07
1604892,1604892,Fix Released,Cinder restore backup can not run when name is given,https://bugs.launchpad.net/python-cinderclient/+bug/1604892,2016-12-07
1580562,1580562,Fix Released,LimitsManager doesn't allow specifying tenant in get method,https://bugs.launchpad.net/python-cinderclient/+bug/1580562,2016-12-07
1608166,1608166,Fix Released,cinder list endpoints results in parsing error,https://bugs.launchpad.net/python-cinderclient/+bug/1608166,2016-12-07
1606814,1606814,Fix Released,debug logs are not logged on console as expected,https://bugs.launchpad.net/python-cinderclient/+bug/1606814,2016-12-07
1589040,1589040,Fix Released,"microversion 3.0's upload-to-image should not support “--visibility"" and ""--protected""",https://bugs.launchpad.net/python-cinderclient/+bug/1589040,2016-12-07
1573414,1573414,Fix Released,useless api_version of ManagerClass,https://bugs.launchpad.net/python-cinderclient/+bug/1573414,2016-12-07
1616070,1616070,Fix Released,all volume v1 commands broken,https://bugs.launchpad.net/python-cinderclient/+bug/1616070,2016-12-07
1611667,1611667,Fix Released,Help for upload-to-image does not reference allow_force_upload,https://bugs.launchpad.net/python-cinderclient/+bug/1611667,2016-12-07
1619105,1619105,Fix Released,GroupType class's function  should be wraped by api_version for lib users,https://bugs.launchpad.net/python-cinderclient/+bug/1619105,2016-12-07
1626404,1626404,Fix Released,client.alarms.list() errors,https://bugs.launchpad.net/python-ceilometerclient/+bug/1626404,2016-12-07
1552832,1552832,Fix Released,python-brick-cinderclient-ext should check for root permissions if needed,https://bugs.launchpad.net/python-cinderclient/+bug/1552832,2016-12-07
1529541,1529541,Fix Released,Remove unused logging import in horizon,https://bugs.launchpad.net/horizon/+bug/1529541,2016-12-07
