,Key,Status,Summary,Url,Last_Date
950685,950685,Fix Released,CLI can't change the user's password,https://bugs.launchpad.net/python-keystoneclient/+bug/950685,2012-07-04
937104,937104,Fix Released,Tenant/TenantManager methods call non-existant role methods,https://bugs.launchpad.net/python-keystoneclient/+bug/937104,2012-07-04
936424,936424,Fix Released,'Command-line interface to the OpenStack Keystone API' should say 'Identity',https://bugs.launchpad.net/python-keystoneclient/+bug/936424,2012-07-04
936422,936422,Fix Released,normalize structure of CLI commands,https://bugs.launchpad.net/python-keystoneclient/+bug/936422,2012-07-04
936400,936400,Fix Released,use underscores in all param names,https://bugs.launchpad.net/python-keystoneclient/+bug/936400,2012-07-04
936399,936399,Fix Released,'keystone help' and 'keystone --help/-h' should have the same output,https://bugs.launchpad.net/python-keystoneclient/+bug/936399,2012-07-04
936162,936162,Fix Released,--version flag should be --identity_api_version,https://bugs.launchpad.net/python-keystoneclient/+bug/936162,2012-07-04
932427,932427,Fix Released,ec2 secret/access cli support,https://bugs.launchpad.net/python-keystoneclient/+bug/932427,2012-07-04
932235,932235,Fix Released,"keystoneclient cli does not support tenant list, get, or update",https://bugs.launchpad.net/python-keystoneclient/+bug/932235,2012-07-04
923920,923920,Fix Released,conform to common client configuration,https://bugs.launchpad.net/python-keystoneclient/+bug/923920,2012-07-04
922393,922393,Fix Released,Create user fails to add role,https://bugs.launchpad.net/python-keystoneclient/+bug/922393,2012-07-04
922393,922393,Fix Released,Create user fails to add role,https://bugs.launchpad.net/horizon/+bug/922393,2012-07-04
922391,922391,Fix Released,Add/remove user to/from tenant broken,https://bugs.launchpad.net/python-keystoneclient/+bug/922391,2012-07-04
922391,922391,Fix Released,Add/remove user to/from tenant broken,https://bugs.launchpad.net/horizon/+bug/922391,2012-07-04
930421,930421,Fix Released,cli ability to get a token/service catalog,https://bugs.launchpad.net/python-keystoneclient/+bug/930421,2012-07-04
936398,936398,Fix Released,"expand keystone ""help"" and usage",https://bugs.launchpad.net/python-keystoneclient/+bug/936398,2012-07-04
936168,936168,Fix Released,user-list output order is incorrect,https://bugs.launchpad.net/python-keystoneclient/+bug/936168,2012-07-04
955548,955548,Fix Released,"Error message expected, not traceback, when invoking user-role-add with missing parameter. tenant_id required",https://bugs.launchpad.net/python-keystoneclient/+bug/955548,2012-07-04
947013,947013,Fix Released,"user-list throws error/traceback when it should provide nice ""unauthorized"" message",https://bugs.launchpad.net/python-keystoneclient/+bug/947013,2012-07-04
