,Key,Status,Summary,Url,Last_Date
1027194,1027194,Fix Released,Vm can't talk with DHCP server with LinuxBridgeDriver plugin,https://bugs.launchpad.net/neutron/+bug/1027194,2012-09-27
1025526,1025526,Fix Released,update from openstack-common to solve iniparse bug,https://bugs.launchpad.net/neutron/+bug/1025526,2012-09-27
1022806,1022806,Fix Released,dhcp agent does not work with linux bridge,https://bugs.launchpad.net/neutron/+bug/1022806,2012-09-27
1022032,1022032,Fix Released,v2 API policy checks fail with keystone,https://bugs.launchpad.net/neutron/+bug/1022032,2012-09-27
1020879,1020879,Fix Released,can't delete network by quantum api  v2 (LB plugin),https://bugs.launchpad.net/neutron/+bug/1020879,2012-09-27
1020847,1020847,Fix Released,cannot delete a port when it is allocated an IP,https://bugs.launchpad.net/neutron/+bug/1020847,2012-09-27
1020468,1020468,Fix Released,LinuxBridgePluginV2.py is not consistent with naming rule,https://bugs.launchpad.net/neutron/+bug/1020468,2012-09-27
1019759,1019759,Fix Released,User able to allocate a IP from subnet ID on different network,https://bugs.launchpad.net/neutron/+bug/1019759,2012-09-27
1019730,1019730,Fix Released,Linux bridge agent terminates with existing bridge entry,https://bugs.launchpad.net/neutron/+bug/1019730,2012-09-27
1017805,1017805,Fix Released,pep8 minor issues,https://bugs.launchpad.net/neutron/+bug/1017805,2012-09-27
1017395,1017395,Fix Released,V2 network deletion deletes ports and subnets,https://bugs.launchpad.net/neutron/+bug/1017395,2012-09-27
1016232,1016232,Fix Released,ovs_quantum_agent logging to a file,https://bugs.launchpad.net/neutron/+bug/1016232,2012-09-27
1014765,1014765,Fix Released,Reorder imports by full module path,https://bugs.launchpad.net/neutron/+bug/1014765,2012-09-27
1014644,1014644,Fix Released,pep8 issues on jenkins,https://bugs.launchpad.net/neutron/+bug/1014644,2012-09-27
1014286,1014286,Fix Released,Linuxbridge plugin crashes with common utils,https://bugs.launchpad.net/neutron/+bug/1014286,2012-09-27
1013040,1013040,Fix Released,Use openstack.common.exception,https://bugs.launchpad.net/neutron/+bug/1013040,2012-09-27
1013017,1013017,Fix Released,Remove functions in openstack.common.utils,https://bugs.launchpad.net/neutron/+bug/1013017,2012-09-27
1012557,1012557,Fix Released,Linuxbridge Plugin Does not work with V2,https://bugs.launchpad.net/neutron/+bug/1012557,2012-09-27
1012234,1012234,Fix Released,"remove ""runthis"" and other unused fns from utils.py",https://bugs.launchpad.net/neutron/+bug/1012234,2012-09-27
1010276,1010276,Fix Released,Remove unused imports,https://bugs.launchpad.net/neutron/+bug/1010276,2012-09-27
1008346,1008346,Fix Released,openvswitch agent is using OVSQuantumTunnelAgent whatever the enable_tunneling config item,https://bugs.launchpad.net/neutron/+bug/1008346,2012-09-27
1007557,1007557,Fix Released,cleanup unused util functions,https://bugs.launchpad.net/neutron/+bug/1007557,2012-09-27
1007132,1007132,Fix Released,Sphinx conf should detect quantum version,https://bugs.launchpad.net/neutron/+bug/1007132,2012-09-27
1006684,1006684,Fix Released,linux plugin agent's config file is not consistent with the common config module,https://bugs.launchpad.net/neutron/+bug/1006684,2012-09-27
1006281,1006281,Fix Released,nexus-os snippet has an invalid parameter,https://bugs.launchpad.net/neutron/+bug/1006281,2012-09-27
1006221,1006221,Fix Released,unplug_interface of LinuxBridgePlugin.py references non-existing exception,https://bugs.launchpad.net/neutron/+bug/1006221,2012-09-27
1004966,1004966,Fix Released,binaries should report versions,https://bugs.launchpad.net/neutron/+bug/1004966,2012-09-27
1004062,1004062,Fix Released,load_paste_app Doesn't provide a traceback,https://bugs.launchpad.net/neutron/+bug/1004062,2012-09-27
1001053,1001053,Fix Released,quantum client commands with filters don't work,https://bugs.launchpad.net/neutron/+bug/1001053,2012-09-27
1000406,1000406,Fix Released,Return value of shell commands is not checked by plugins,https://bugs.launchpad.net/neutron/+bug/1000406,2012-09-27
974835,974835,Fix Released,"quantum client --version option, unexpected behaviour",https://bugs.launchpad.net/neutron/+bug/974835,2012-09-27
959794,959794,Fix Released,delete_network kills dnsmasq on wrong machine,https://bugs.launchpad.net/neutron/+bug/959794,2012-09-27
942620,942620,Fix Released,nova  add-floating-ip not working,https://bugs.launchpad.net/neutron/+bug/942620,2012-09-27
1006226,1006226,Fix Released,unplug_interface of cisco plugin's l2network_plugin.py references non-existing exception,https://bugs.launchpad.net/neutron/+bug/1006226,2012-09-27
1018833,1018833,Fix Released,Missing misc files in generated tarballs,https://bugs.launchpad.net/neutron/+bug/1018833,2012-09-27
1016308,1016308,Fix Released,"support v2 API ""reserved ranges"" in db_base_plugin",https://bugs.launchpad.net/neutron/+bug/1016308,2012-09-27
1015953,1015953,Fix Released,linuxbridge_quantum_agent device_exists() is buggy,https://bugs.launchpad.net/neutron/+bug/1015953,2012-09-27
1012502,1012502,Fix Released,Cisco plugin cannot find argument action_prefix,https://bugs.launchpad.net/neutron/+bug/1012502,2012-09-27
1012418,1012418,Fix Released,quantum agent for OVS does not install properly on Xen XCP,https://bugs.launchpad.net/neutron/+bug/1012418,2012-09-27
1004290,1004290,Fix Released,update api version controller,https://bugs.launchpad.net/neutron/+bug/1004290,2012-09-27
1002605,1002605,Fix Released,update webob to be version 1.2 or above,https://bugs.launchpad.net/neutron/+bug/1002605,2012-09-27
803086,803086,Fix Released,"plugins.ini should be collapsed into quantum.conf to prevent configuration""sprawl""",https://bugs.launchpad.net/neutron/+bug/803086,2012-09-27
1020563,1020563,Fix Released,delete_subnet since ipallocationranges has a foreign key to the subnet,https://bugs.launchpad.net/neutron/+bug/1020563,2012-09-27
1015410,1015410,Fix Released,Some unit tests for Cisco plugin are failing,https://bugs.launchpad.net/neutron/+bug/1015410,2012-09-27
1013967,1013967,Fix Released,Quantum is breaking on tests with pep 1.3,https://bugs.launchpad.net/neutron/+bug/1013967,2012-09-27
1012438,1012438,Fix Released,Validation in V2 API,https://bugs.launchpad.net/neutron/+bug/1012438,2012-09-27
1004584,1004584,Fix Released,no attribute add_tun_br_flows_for_local_vlan,https://bugs.launchpad.net/neutron/+bug/1004584,2012-09-27
1002693,1002693,Fix Released,Quantum Development Documentation,https://bugs.launchpad.net/neutron/+bug/1002693,2012-09-27
1008029,1008029,Fix Released,implement mac & IP allocate in v2 db plugin base,https://bugs.launchpad.net/neutron/+bug/1008029,2012-09-27
996163,996163,Fix Released,remove unneeded imports in quantum/common/config.py,https://bugs.launchpad.net/neutron/+bug/996163,2012-09-27
995283,995283,Fix Released,Documentation build is broken,https://bugs.launchpad.net/openstack-ci/+bug/995283,2012-09-27
995283,995283,Fix Released,Documentation build is broken,https://bugs.launchpad.net/neutron/+bug/995283,2012-09-27
