,Key,Status,Summary,Url,Last_Date
1797239,1797239,Fix Released,Fedora version is outdated,https://bugs.launchpad.net/devstack/+bug/1797239,2018-10-14
1791332,1791332,Fix Released,[CI] New image prepare workflow is incompatible with updates and upgrades,https://bugs.launchpad.net/tripleo/+bug/1791332,2018-10-12
1758054,1758054,Fix Released,stackviz failing on py3 causing tempest-full-py3 POST_FAILURES,https://bugs.launchpad.net/openstack-gate/+bug/1758054,2018-10-11
1758054,1758054,Fix Released,stackviz failing on py3 causing tempest-full-py3 POST_FAILURES,https://bugs.launchpad.net/stackviz/+bug/1758054,2018-10-11
1788375,1788375,Fix Committed,API changes in vault 0.10.0 causes test to fail.,https://bugs.launchpad.net/castellan/+bug/1788375,2018-10-11
1472178,1472178,Fix Released,Broken unit-tests,https://bugs.launchpad.net/manila-ui/+bug/1472178,2018-10-11
1786520,1786520,Fix Released,3node jobs failing due to missing file UpgradeInitDeployment,https://bugs.launchpad.net/tripleo/+bug/1786520,2018-10-11
1743532,1743532,Fix Released,nova list doesn't work above api max_limit,https://bugs.launchpad.net/python-novaclient/+bug/1743532,2018-10-11
1779273,1779273,Fix Released,building images in container fails due to selinux fixes,https://bugs.launchpad.net/diskimage-builder/+bug/1779273,2018-10-11
1793665,1793665,Fix Released,multinode-oooq-container scenarios and Fs016/17/20 periodic jobs fails on validate-tempest: Unexpected response code received,https://bugs.launchpad.net/tripleo/+bug/1793665,2018-10-10
1755602,1755602,Fix Released,Ironic computes may not be discovered when node count is less than compute count,https://bugs.launchpad.net/tripleo/+bug/1755602,2018-10-10
1755602,1755602,Fix Released,Ironic computes may not be discovered when node count is less than compute count,https://bugs.launchpad.net/nova/+bug/1755602,2018-10-10
1750415,1750415,Fix Released,validation of app cred tokens is dependent on CONF.token.cache_on_issue,https://bugs.launchpad.net/keystone/+bug/1750415,2018-10-10
1796415,1796415,Fix Released,OTP returned to Nova incorrect due to caching,https://bugs.launchpad.net/novajoin/+bug/1796415,2018-10-10
1431987,1431987,Fix Released,Emit failure notifications for CADF audits events,https://bugs.launchpad.net/keystone/+bug/1431987,2018-10-10
