,Key,Status,Summary,Url,Last_Date
1333273,1333273,Fix Released,cinder utils usage_from _volume need to add host info,https://bugs.launchpad.net/cinder/+bug/1333273,2014-10-16
1348180,1348180,Fix Released,remove redundand topic from rpc calls,https://bugs.launchpad.net/neutron/+bug/1348180,2014-10-16
1317516,1317516,Fix Released,Solidfire driver does not honor reserved_percentage in cinder.conf,https://bugs.launchpad.net/cinder/+bug/1317516,2014-10-16
1311243,1311243,Fix Released,cinder: List API versions does not accept XML,https://bugs.launchpad.net/cinder/+bug/1311243,2014-10-16
1347078,1347078,Fix Released,NSX: set_auth_cookie() is called twice when 401 occurs,https://bugs.launchpad.net/neutron/+bug/1347078,2014-10-16
1214433,1214433,Fix Released,workaround for coraid appliance multiply requests,https://bugs.launchpad.net/cinder/+bug/1214433,2014-10-16
1346966,1346966,Fix Released,Heal migration fails if MySQL is using MyISAM engine,https://bugs.launchpad.net/neutron/+bug/1346966,2014-10-16
1211272,1211272,Fix Released,incorrect bootable flag for volume cloned from image,https://bugs.launchpad.net/cinder/+bug/1211272,2014-10-16
1346900,1346900,Fix Released,Table tz_network_bindings uses nullable on primary keys,https://bugs.launchpad.net/neutron/+bug/1346900,2014-10-16
1167931,1167931,Fix Released,cinder-manage volume reattach is broken,https://bugs.launchpad.net/cinder/+bug/1167931,2014-10-16
1286809,1286809,Fix Released,Remove unused function: fake_get_remote_image_service,https://bugs.launchpad.net/cinder/+bug/1286809,2014-10-16
1344497,1344497,Fix Released,Replace strings by constants in Cisco N1kv test modules,https://bugs.launchpad.net/neutron/+bug/1344497,2014-10-16
1286742,1286742,Fix Released,Remove unused function fake_execute2,https://bugs.launchpad.net/cinder/+bug/1286742,2014-10-16
1341014,1341014,Fix Released,Update VSM credential correctly,https://bugs.launchpad.net/neutron/+bug/1341014,2014-10-16
1286714,1286714,Fix Released,Remove unused enumerate,https://bugs.launchpad.net/cinder/+bug/1286714,2014-10-16
1340696,1340696,Fix Released,rpc communication is not logged in debug,https://bugs.launchpad.net/neutron/+bug/1340696,2014-10-16
1286712,1286712,Fix Released,Remove useless funciton stub_out_key_pair_funcs,https://bugs.launchpad.net/cinder/+bug/1286712,2014-10-16
1338853,1338853,Fix Released,Remove tables that store the mapping between neutron and Nuage VSD resources,https://bugs.launchpad.net/neutron/+bug/1338853,2014-10-16
1333134,1333134,Fix Released,"wrong gateway_ip setting in subnet constantly resyncs dhcp-agent, causing DHCP NAK dropping connection in guests",https://bugs.launchpad.net/neutron/+bug/1333134,2014-10-16
1360001,1360001,Fix Released,3PAR FC driver using excessive fc ports,https://bugs.launchpad.net/cinder/+bug/1360001,2014-10-16
1357004,1357004,Fix Released,PureISCSIDriver error logging not Python 2.6 compatible,https://bugs.launchpad.net/cinder/+bug/1357004,2014-10-16
1332380,1332380,Fix Released,tox functional tests should use openstack.common.lockutils module for locks,https://bugs.launchpad.net/neutron/+bug/1332380,2014-10-16
1355622,1355622,Fix Released,solidfire api commands not encoded,https://bugs.launchpad.net/cinder/+bug/1355622,2014-10-16
1349636,1349636,Fix Released,3PAR: Delete a clone volume in progress needs clearer message,https://bugs.launchpad.net/cinder/+bug/1349636,2014-10-16
1330898,1330898,Fix Released,"fwaas: "" firewall policy insert firewall rule "" cli should not accept the same firewall rule which is going to insert in the insert-before/after field",https://bugs.launchpad.net/neutron/+bug/1330898,2014-10-16
