,Key,Status,Summary,Url,Last_Date
1462365,1462365,Fix Released,"Replace non-standard ""authenticate"" option with Ironic-alike auth_strategy",https://bugs.launchpad.net/ironic-inspector/+bug/1462365,2015-07-09
1460689,1460689,Fix Released,/v1/continue should return node UUID to support IPA ramdisks,https://bugs.launchpad.net/ironic-inspector/+bug/1460689,2015-07-09
1439647,1439647,Fix Released,Enhance and enable ramdisk_error,https://bugs.launchpad.net/ironic-inspector/+bug/1439647,2015-07-09
1439468,1439468,Fix Released,python-openstackclient fails with url localhost,https://bugs.launchpad.net/ironic-inspector/+bug/1439468,2015-07-09
1439276,1439276,Fix Released,Document how discoverd deals with ports,https://bugs.launchpad.net/ironic-inspector/+bug/1439276,2015-07-09
1436880,1436880,Fix Released,Delete iptables rules on exit,https://bugs.launchpad.net/ironic-inspector/+bug/1436880,2015-07-09
1428680,1428680,Fix Released,Proper exceptions for client,https://bugs.launchpad.net/ironic-inspector/+bug/1428680,2015-07-09
1420281,1420281,Fix Released,Default to overwrite_existing=true,https://bugs.launchpad.net/ironic-inspector/+bug/1420281,2015-07-09
1415040,1415040,Fix Released,"Resolve {ipmi,ilo,drac}_address if it's a hostname",https://bugs.launchpad.net/ironic-inspector/+bug/1415040,2015-07-09
1413552,1413552,Fix Released,Introspection results might disappear if list_ports fails,https://bugs.launchpad.net/ironic-inspector/+bug/1413552,2015-07-09
1410709,1410709,Fix Released,Get rid of thread=False monkey-patching hack,https://bugs.launchpad.net/ironic-inspector/+bug/1410709,2015-07-09
1410180,1410180,Fix Released,Create official (and supported) CLI,https://bugs.launchpad.net/ironic-inspector/+bug/1410180,2015-07-09
1404279,1404279,Fix Released,Allow deleting non-matching ports,https://bugs.launchpad.net/ironic-inspector/+bug/1404279,2015-07-09
1470346,1470346,Fix Released,gate test fails,https://bugs.launchpad.net/ironic-inspector/+bug/1470346,2015-07-09
1466477,1466477,Fix Released,Switch to pbr,https://bugs.launchpad.net/ironic-inspector/+bug/1466477,2015-07-09
1465347,1465347,Fix Released,API error reporting is incompatible with what OpenStack does,https://bugs.launchpad.net/ironic-inspector/+bug/1465347,2015-07-09
1464708,1464708,Fix Released,Move ramdisk out of main tree,https://bugs.launchpad.net/ironic-inspector/+bug/1464708,2015-07-09
1464707,1464707,Fix Released,Move client out of main tree,https://bugs.launchpad.net/ironic-inspector/+bug/1464707,2015-07-09
1461252,1461252,Fix Released,edeploy plugin puts too much data in Ironic extra column,https://bugs.launchpad.net/ironic-inspector/+bug/1461252,2015-07-09
1439971,1439971,Fix Released,Document Kilo state machine usage,https://bugs.launchpad.net/ironic-inspector/+bug/1439971,2015-07-09
1458932,1458932,Fix Released,functional readonly_cli tests pass with incorrect input,https://bugs.launchpad.net/python-cinderclient/+bug/1458932,2015-07-09
1210874,1210874,Fix Released,Add convenience print after cinder backup-create,https://bugs.launchpad.net/python-cinderclient/+bug/1210874,2015-07-09
1210292,1210292,Fix Released,assert_called_anytime clears the callstack,https://bugs.launchpad.net/python-cinderclient/+bug/1210292,2015-07-09
1472372,1472372,Fix Committed,latest monasca-ui chicklet page doesn't work,https://bugs.launchpad.net/monasca/+bug/1472372,2015-07-09
1468573,1468573,Fix Released,Tacker pyclient: Format the vnfd-list and vnf-list properly,https://bugs.launchpad.net/tacker/+bug/1468573,2015-07-09
1463428,1463428,Fix Released,[system_test]Test ha_desctructive_ceph always run with neutron,https://bugs.launchpad.net/fuel/+bug/1463428,2015-07-09
1385343,1385343,Fix Released,[doc] Remove usage of admin_token,https://bugs.launchpad.net/fuel/+bug/1385343,2015-07-09
