,Key,Status,Summary,Url,Last_Date
1867357,1867357,Fix Released,Make cpuset_cpus configurable for nova_libvirt,https://bugs.launchpad.net/tripleo/+bug/1867357,2020-04-09
1868135,1868135,Fix Released,paunch: get_all_cpus() isn't consistent on PPC,https://bugs.launchpad.net/tripleo/+bug/1868135,2020-04-09
1864660,1864660,Fix Released,container local push may fail if source container metadata is different than the metadata from podman,https://bugs.launchpad.net/tripleo/+bug/1864660,2020-04-09
1791238,1791238,Fix Released,"Undercloud - changing os-net-config conf kills undercloud_[admin, public]_host IPs",https://bugs.launchpad.net/tripleo/+bug/1791238,2020-04-09
1870469,1870469,Fix Released,Fix the failing unit tests due to change in heat-translator,https://bugs.launchpad.net/tacker/+bug/1870469,2020-04-09
1854209,1854209,Fix Released,Node Specific Overrides for Ceph fail on awk command,https://bugs.launchpad.net/tripleo/+bug/1854209,2020-04-09
1857493,1857493,Fix Released,rebuilding initramfs should be always run after applying Sysctl,https://bugs.launchpad.net/tripleo/+bug/1857493,2020-04-09
1860146,1860146,Fix Released,Config-download deployment consumes a lot of memeory during the update /etc/hosts task,https://bugs.launchpad.net/tripleo/+bug/1860146,2020-04-09
1856573,1856573,Fix Released,Set SyslogIdentifier for container healthchecks,https://bugs.launchpad.net/tripleo/+bug/1856573,2020-04-09
1862031,1862031,Fix Released,problem in how ceph_ansible_inherits_calling_ansible_environment,https://bugs.launchpad.net/tripleo/+bug/1862031,2020-04-09
1861093,1861093,Fix Released,"[tripleo_container_manage] ""Async container create/run"" starts then ""Check podman create status"" times out",https://bugs.launchpad.net/tripleo/+bug/1861093,2020-04-09
1866847,1866847,Fix Released,CentOS 8 build fails on CentOS 8 host when kernel is not latest,https://bugs.launchpad.net/diskimage-builder/+bug/1866847,2020-04-09
1830434,1830434,Fix Released,Nova SSH key distribution incomplete when run with --limit,https://bugs.launchpad.net/openstack-ansible/+bug/1830434,2020-04-09
1870881,1870881,Fix Released,server shelve API policy is allowed for everyone even policy defaults is admin_or_owner,https://bugs.launchpad.net/nova/+bug/1870881,2020-04-09
1871598,1871598,Fix Released,PUT /servers/{server_id}/os-volume_attachments/{volume_id} does not update delete_on_termination from True to False,https://bugs.launchpad.net/nova/+bug/1871598,2020-04-09
1870291,1870291,Fix Released,container-puppet-keystone_init_tasks seems to be running in multiple steps,https://bugs.launchpad.net/tripleo/+bug/1870291,2020-04-09
1871346,1871346,Fix Released,Ironic nodes registration failing with error - ironicclient.common.apiclient.exceptions.InternalServerError: 'NoneType' object has no attribute 'keys',https://bugs.launchpad.net/tripleo/+bug/1871346,2020-04-09
1870484,1870484,Fix Released,server metadata API policy is allowed for everyone even policy defaults is admin_or_owner,https://bugs.launchpad.net/nova/+bug/1870484,2020-04-08
1870872,1870872,Fix Released,server topology API policy is allowed for everyone even policy defaults is admin_or_owner,https://bugs.launchpad.net/nova/+bug/1870872,2020-04-08
