,Key,Status,Summary,Url,Last_Date
1548341,1548341,Fix Released,Bifrost gate broken due to cleaning,https://bugs.launchpad.net/bifrost/+bug/1548341,2016-03-22
1538310,1538310,Fix Released,Bifrost and Inspector gates broken due to IPA startup failure in CoreOS image,https://bugs.launchpad.net/ironic-python-agent/+bug/1538310,2016-03-22
1538310,1538310,Fix Released,Bifrost and Inspector gates broken due to IPA startup failure in CoreOS image,https://bugs.launchpad.net/ironic-inspector/+bug/1538310,2016-03-22
1538310,1538310,Fix Released,Bifrost and Inspector gates broken due to IPA startup failure in CoreOS image,https://bugs.launchpad.net/bifrost/+bug/1538310,2016-03-22
1559586,1559586,Fix Released,Run ansible-playbook failed due to missing paramiko dependency,https://bugs.launchpad.net/bifrost/+bug/1559586,2016-03-22
1545643,1545643,Fix Released,[doc] Add Voluptuous to validate the action parameters,https://bugs.launchpad.net/watcher/+bug/1545643,2016-03-22
1557608,1557608,Fix Released,plugin should support/provide *precommit methods for drivers,https://bugs.launchpad.net/bgpvpn/+bug/1557608,2016-03-22
1529922,1529922,Fix Released,fuel-menu: fails to start when astute.yaml contains integer repo priorities,https://bugs.launchpad.net/fuel/+bug/1529922,2016-03-22
1560046,1560046,Fix Released,Wrong percentage calculation for memory cgroups,https://bugs.launchpad.net/fuel/+bug/1560046,2016-03-22
1558103,1558103,Fix Released,Cgconfigparser doesn't parse floated values,https://bugs.launchpad.net/fuel/+bug/1558103,2016-03-22
1558118,1558118,Fix Released,Megabytes doesn't converts to bytes in the cgroups settings,https://bugs.launchpad.net/fuel/+bug/1558118,2016-03-22
1469261,1469261,Fix Released,we do not implement allowed-address-pair extension yet,https://bugs.launchpad.net/networking-ovn/+bug/1469261,2016-03-22
1496595,1496595,Fix Released,Add support for port-security API extension,https://bugs.launchpad.net/networking-ovn/+bug/1496595,2016-03-22
1361487,1361487,Fix Released,backup operation cannot be done in pause and suspend state,https://bugs.launchpad.net/nova/+bug/1361487,2016-03-22
1521312,1521312,Fix Released,vagrant readme.rst contains incorrect information,https://bugs.launchpad.net/networking-ovn/+bug/1521312,2016-03-22
1518909,1518909,Fix Released,update_port() is not handling extra dhcp options,https://bugs.launchpad.net/networking-ovn/+bug/1518909,2016-03-22
1516068,1516068,Fix Released,devstack testing doc needs a bit instruction to indicate two hosts should have different hostname,https://bugs.launchpad.net/networking-ovn/+bug/1516068,2016-03-22
1514672,1514672,Fix Released,vtep port type and options not passed to ovn,https://bugs.launchpad.net/networking-ovn/+bug/1514672,2016-03-22
1514011,1514011,Fix Released,prevent sqlalchemy object getting passed to get_security_group,https://bugs.launchpad.net/networking-ovn/+bug/1514011,2016-03-22
1513553,1513553,Fix Released,testing.rst misses a step for adding security rule,https://bugs.launchpad.net/networking-ovn/+bug/1513553,2016-03-22
