,Key,Status,Summary,Url,Last_Date
1534543,1534543,Fix Released,Next button is enabled after unchecking all checkboxes on Compute step in wizard,https://bugs.launchpad.net/fuel/+bug/1534543,2016-04-04
1553963,1553963,Fix Released,os_nova role has no functional testing,https://bugs.launchpad.net/openstack-ansible/+bug/1553963,2016-04-04
1523527,1523527,Fix Released,Enable acpi in fuel-devops generated virtual machines,https://bugs.launchpad.net/fuel/+bug/1523527,2016-04-04
1472943,1472943,Fix Released,[feature-req] print snapshot timestamp in dos.py snapshot-list output,https://bugs.launchpad.net/fuel/+bug/1472943,2016-04-04
1540558,1540558,Fix Committed,Add ability to apply the changes to the cluster which is in the operational state,https://bugs.launchpad.net/fuel/+bug/1540558,2016-04-04
1550140,1550140,Fix Released,[openstack-manual] in neutron docs json and yaml are repeating twice,https://bugs.launchpad.net/openstack-manuals/+bug/1550140,2016-04-04
1494149,1494149,Fix Released,"Image form ""format"" field is not being auto-completed (again)",https://bugs.launchpad.net/horizon/+bug/1494149,2016-04-04
1548224,1548224,Fix Released,Curvature network topology: Clear gateway button is missing on router,https://bugs.launchpad.net/horizon/+bug/1548224,2016-04-04
1563161,1563161,Fix Released,py3 support: use six.itervalues instead of dict.itervalues,https://bugs.launchpad.net/dragonflow/+bug/1563161,2016-04-04
1563704,1563704,Fix Released,"Type of ""ip_range"" parameter in ""Rules for default security group"" is wrong",https://bugs.launchpad.net/openstack-api-site/+bug/1563704,2016-04-04
1564322,1564322,Fix Released,[Blockstorage v2 - API] List API extensions missing response parameter table,https://bugs.launchpad.net/openstack-api-site/+bug/1564322,2016-04-04
1564717,1564717,Fix Released,"Port interfaces (servers, os-interface) miss ""interfaceAttachment"" parameter",https://bugs.launchpad.net/openstack-api-site/+bug/1564717,2016-04-04
1564689,1564689,Fix Released,[Networking API v2.0 extension] Network IP availability and usage stats missing some parameters,https://bugs.launchpad.net/openstack-api-site/+bug/1564689,2016-04-04
1564692,1564692,Fix Released,[Identity API extensions v2.0] Create/update tenant do not have response parameter tables,https://bugs.launchpad.net/openstack-api-site/+bug/1564692,2016-04-04
1564750,1564750,Fix Released,Delete the wrong parameter in the method checkpoints_delete of  ProvidersController,https://bugs.launchpad.net/karbor/+bug/1564750,2016-04-04
1564752,1564752,Fix Released,pep8 is failing due to the recently merged hacking checks in neutron,https://bugs.launchpad.net/networking-midonet/+bug/1564752,2016-04-04
1524714,1524714,Fix Released,Remove workaround for ostf requirements,https://bugs.launchpad.net/fuel/+bug/1524714,2016-04-04
1528844,1528844,Fix Released,[murano] Remove argparse from requirements,https://bugs.launchpad.net/fuel/+bug/1528844,2016-04-04
1559157,1559157,Fix Released,Use Neutron DB for provider network details,https://bugs.launchpad.net/networking-ovn/+bug/1559157,2016-04-04
1498353,1498353,Fix Released,[System tests] Upgrade fuel after rollback failed with false negative result,https://bugs.launchpad.net/fuel/+bug/1498353,2016-04-03
1450963,1450963,Fix Released,can_access caching is storing too much data in the session,https://bugs.launchpad.net/horizon/+bug/1450963,2016-04-02
1563702,1563702,Fix Released,"[Orchestration API v1] Declare wrong name of ""id"" parameter in The Response parameters table in  the description for creating a stack",https://bugs.launchpad.net/openstack-api-site/+bug/1563702,2016-04-02
1563179,1563179,Fix Released,[Networking API v2.0 extensions] Miss Response parameters in LBaaS 1.0,https://bugs.launchpad.net/openstack-api-site/+bug/1563179,2016-04-02
