,Key,Status,Summary,Url,Last_Date
1529240,1529240,Fix Released,open libvirt socket on CI slaves,https://bugs.launchpad.net/fuel/+bug/1529240,2016-01-05
1530808,1530808,Fix Released,composer.create should return object with __getitem__,https://bugs.launchpad.net/solar/+bug/1530808,2016-01-05
1514747,1514747,Fix Released,Restart dnsmasq process fails due to lack of privileges,https://bugs.launchpad.net/bifrost/+bug/1514747,2016-01-05
1498382,1498382,Fix Committed,Remove NoCacheQuery from nailgun,https://bugs.launchpad.net/fuel/+bug/1498382,2016-01-05
1529451,1529451,Fix Released,Not consistent naming for DF external services,https://bugs.launchpad.net/dragonflow/+bug/1529451,2016-01-05
1530675,1530675,Fix Released,Nova ironic plugin tries to use sgabios package without installing it,https://bugs.launchpad.net/devstack/+bug/1530675,2016-01-05
1530848,1530848,Fix Released,NsxV3: create_security_group executes backend opreations while under DB transaction,https://bugs.launchpad.net/vmware-nsx/+bug/1530848,2016-01-05
1515001,1515001,Fix Released,"Juno: Bump nova sha for ""Remove bridge cleanup call"" fix",https://bugs.launchpad.net/openstack-ansible/+bug/1515001,2016-01-05
1530798,1530798,Fix Released,When config option NOVA_USE_MOD_WSGI is set devstack fails,https://bugs.launchpad.net/devstack/+bug/1530798,2016-01-05
1530857,1530857,Fix Released,OVS_PMD_CORE_MASK default value doesn't work  for nics from numa node 1,https://bugs.launchpad.net/networking-ovs-dpdk/+bug/1530857,2016-01-05
1459237,1459237,Fix Released,NSXv: add in support for dhcp_lease_time,https://bugs.launchpad.net/openstack-manuals/+bug/1459237,2016-01-05
1478203,1478203,Fix Released,Add nsx-manager config option to nsx.ini,https://bugs.launchpad.net/openstack-manuals/+bug/1478203,2016-01-05
1433390,1433390,Fix Released,rsync with default chmod to 644,https://bugs.launchpad.net/puppet-swift/+bug/1433390,2016-01-05
1528948,1528948,Fix Released,ec2 is dropped in mitaka,https://bugs.launchpad.net/puppet-nova/+bug/1528948,2016-01-05
1495876,1495876,Fix Released,nova.conf - configuration options in OpenStack Configuration Reference  - kilo,https://bugs.launchpad.net/nova/+bug/1495876,2016-01-04
1530620,1530620,Fix Released,security group: remote_ip_prefix doesn't work for ingress rules,https://bugs.launchpad.net/networking-ovn/+bug/1530620,2016-01-04
1493297,1493297,Fix Released,After rabbit not master node failover instance in error state with message in compute.log: NeutronClientException: Authentication required,https://bugs.launchpad.net/fuel/+bug/1493297,2016-01-04
1522377,1522377,Fix Released,Attempts to run test for python-fuelclient using tox -e cover fail with error /bin/sh: 1: coverage: not found,https://bugs.launchpad.net/fuel/+bug/1522377,2016-01-04
1499201,1499201,Fix Released,[kilo-8.0]Master node  centos installation failed with conflict packages message,https://bugs.launchpad.net/fuel/+bug/1499201,2016-01-04
1530152,1530152,Fix Released,Wrong place of the local file to be copied to the timeout plugin directory,https://bugs.launchpad.net/fuel/+bug/1530152,2016-01-04
1529236,1529236,Fix Released,fuelweb tests fail on import of test_mongo_multirole,https://bugs.launchpad.net/fuel/+bug/1529236,2016-01-04
1527555,1527555,Fix Released,Test ceph_ha_one_controller_with_cinder failed with Number of OSD nodes (2) cannot be less than the Ceph object replication factor (3),https://bugs.launchpad.net/fuel/+bug/1527555,2016-01-04
1527530,1527530,Fix Released,Need to fix setup.py in fuel-devops and remove extra tags,https://bugs.launchpad.net/fuel/+bug/1527530,2016-01-04
1526696,1526696,Fix Released,Need to automate separate services with ceph acceptance tests,https://bugs.launchpad.net/fuel/+bug/1526696,2016-01-04
1526302,1526302,Fix Released,[systest] System tests 'deploy_neutron_gre_ha' and 'deploy_neutron_vlan_ha' are duplicated,https://bugs.launchpad.net/fuel/+bug/1526302,2016-01-04
1525988,1525988,Fix Released,[system test] raise TimeoutError() didn't fail the test,https://bugs.launchpad.net/fuel/+bug/1525988,2016-01-04
1524865,1524865,Fix Released,ha_neutron_virtual_router test use expired link,https://bugs.launchpad.net/fuel/+bug/1524865,2016-01-04
1524649,1524649,Fix Released,"Revert patch ""Adding sahara tests for nightly job""",https://bugs.launchpad.net/fuel/+bug/1524649,2016-01-04
1521235,1521235,Fix Released,deploy_ceph_ha_nodegroups system test failed,https://bugs.launchpad.net/fuel/+bug/1521235,2016-01-04
1523874,1523874,Fix Released,Pip is not installed inside nailgun container. Plugin builder couldn't be installed,https://bugs.launchpad.net/fuel/+bug/1523874,2016-01-04
1523523,1523523,Fix Released,[system-tests][fuel-devops] Sync-time process failed on iso with systemd,https://bugs.launchpad.net/fuel/+bug/1523523,2016-01-04
1522941,1522941,Fix Released,Parallel ostf sessions aren't working,https://bugs.launchpad.net/fuel/+bug/1522941,2016-01-04
1522740,1522740,Fix Released,Ostf ironic tests failed on clean up node when actually node was deleted before,https://bugs.launchpad.net/fuel/+bug/1522740,2016-01-04
1522020,1522020,Fix Released,[system-test] Checker for ceph version should be alignment with a new version of Ceph,https://bugs.launchpad.net/fuel/+bug/1522020,2016-01-04
1519880,1519880,Fix Released,"Create decorator ""patch_fuel_agent""",https://bugs.launchpad.net/fuel/+bug/1519880,2016-01-04
1518886,1518886,Fix Released,fuel-devops: install.py contains not all requirements,https://bugs.launchpad.net/fuel/+bug/1518886,2016-01-04
1525113,1525113,Fix Released,Some strings in templates files can not be translated,https://bugs.launchpad.net/murano/+bug/1525113,2016-01-04
1529279,1529279,Fix Released,Hyperlink redirected to wrong page,https://bugs.launchpad.net/openstack-manuals/+bug/1529279,2016-01-04
1524584,1524584,Fix Released,'astara-ctl browse' command broken,https://bugs.launchpad.net/astara/+bug/1524584,2016-01-04
1514096,1514096,Fix Released,Update ilo document for user inputs as HTTPS URLs,https://bugs.launchpad.net/ironic/+bug/1514096,2016-01-04
1525075,1525075,Fix Released,"there is no ""/etc/neutron/plugins/ml2/ml2_conf.ini""file in the compute node.",https://bugs.launchpad.net/openstack-manuals/+bug/1525075,2016-01-04
1520149,1520149,Fix Released,watcher cli is not synchronized with stable/liberty global requirements,https://bugs.launchpad.net/watcher/+bug/1520149,2016-01-04
1439369,1439369,Fix Released,missing DNS forwarder config,https://bugs.launchpad.net/openstack-manuals/+bug/1439369,2016-01-04
1503752,1503752,Fix Released,Ceph system tests run nova network (wrong default),https://bugs.launchpad.net/fuel/+bug/1503752,2016-01-04
1525601,1525601,Fix Released,Cannot kill neutron-rootwrap-daemon in unstack.sh,https://bugs.launchpad.net/devstack/+bug/1525601,2016-01-04
1526674,1526674,Fix Released,waiting for PID of ovs-vswitchd,https://bugs.launchpad.net/networking-ovs-dpdk/+bug/1526674,2016-01-04
1524683,1524683,Fix Released,HAProxy nodes in High Availability Guide,https://bugs.launchpad.net/openstack-manuals/+bug/1524683,2016-01-04
1530660,1530660,Fix Released,[TestRail] Uploading of tests cases fails: 'ImportError: cannot import name define_custom_groups',https://bugs.launchpad.net/fuel/+bug/1530660,2016-01-04
1530649,1530649,Fix Released,docker may return a empty dict at last when pull images,https://bugs.launchpad.net/kolla/+bug/1530649,2016-01-04
1497528,1497528,Fix Released,[ha-guide] describe RabbitMQ 3 nodes cluster configuration for pacemaker,https://bugs.launchpad.net/openstack-manuals/+bug/1497528,2016-01-04
1396802,1396802,Fix Released,Highly available RabbitMQ in OpenStack High Availability Guide  - current,https://bugs.launchpad.net/openstack-manuals/+bug/1396802,2016-01-04
1528815,1528815,Fix Released,Generating diagnostic snapshot is broken. exit code: 1 stderr:,https://bugs.launchpad.net/fuel/+bug/1528815,2016-01-04
1199963,1199963,Fix Released,Neutron does not use Oslo for config generator,https://bugs.launchpad.net/devstack/+bug/1199963,2016-01-04
1199963,1199963,Fix Released,Neutron does not use Oslo for config generator,https://bugs.launchpad.net/neutron/+bug/1199963,2016-01-04
1416365,1416365,Fix Released,[staging] Test jobs failed with many threads errors on ubuntu and centos,https://bugs.launchpad.net/fuel/+bug/1416365,2016-01-04
1528244,1528244,Fix Released,"Restore redis error with ""cannot access `/var/lib/redis/dump.rdb': No such file or directory""",https://bugs.launchpad.net/trove/+bug/1528244,2016-01-04
1507930,1507930,Fix Released,tripleo-docs instackenv.json content,https://bugs.launchpad.net/tripleo/+bug/1507930,2016-01-04
1178842,1178842,Fix Released,Use RFC 5737 and RFC 3849 addresses in examples,https://bugs.launchpad.net/openstack-api-site/+bug/1178842,2016-01-04
1427731,1427731,Fix Released,Port is not deleted after instance removal (DVR),https://bugs.launchpad.net/neutron/+bug/1427731,2016-01-04
1530755,1530755,Fix Released,"Change  type=""xsd:integer"" to ""xsd:int""",https://bugs.launchpad.net/openstack-api-site/+bug/1530755,2016-01-04
1521244,1521244,Fix Released,"api-site: clean up: spell-check, remove passive voice, method names, and code sample names",https://bugs.launchpad.net/openstack-api-site/+bug/1521244,2016-01-04
1431277,1431277,Fix Released,Manage instances in OpenStack End User Guide  - current - Indicate minumum version for example scripts,https://bugs.launchpad.net/openstack-manuals/+bug/1431277,2016-01-04
1465922,1465922,Fix Released,Password visible in clear text in keystone.log when user created and keystone debug logging is enabled,https://bugs.launchpad.net/keystone/+bug/1465922,2016-01-04
1530168,1530168,Fix Released,cinder::volume::rbd does not use $::os_service_default for all parameters,https://bugs.launchpad.net/puppet-cinder/+bug/1530168,2016-01-04
1516678,1516678,Fix Released,Could not load 'opendaylight': No module named OpenDaylightMechanismDriver,https://bugs.launchpad.net/networking-odl/+bug/1516678,2016-01-03
1523756,1523756,Fix Released,oslo.utils 3.1 has brocken dependecies,https://bugs.launchpad.net/python-novaclient/+bug/1523756,2016-01-03
1522427,1522427,Fix Released,tox.ini in liberty branch should require neutron liberty branch,https://bugs.launchpad.net/networking-odl/+bug/1522427,2016-01-03
1530427,1530427,Fix Released,Keystone V3 : Show service details API. Service parameter is incorrect  in response table.,https://bugs.launchpad.net/openstack-api-site/+bug/1530427,2016-01-03
1530279,1530279,Fix Released,Keystone V3 : Show policy details API. Policy is missing in the response sample.,https://bugs.launchpad.net/openstack-api-site/+bug/1530279,2016-01-03
1530646,1530646,Fix Released,Missing etcd while its folder exists,https://bugs.launchpad.net/dragonflow/+bug/1530646,2016-01-03
1518669,1518669,Fix Released,Handle case of ofport==0,https://bugs.launchpad.net/dragonflow/+bug/1518669,2016-01-03
1530257,1530257,Fix Released,Handle VM shutdown case when controller is restarted,https://bugs.launchpad.net/dragonflow/+bug/1530257,2016-01-03
1530460,1530460,Fix Released,cinder hacking doesn't work with full paths,https://bugs.launchpad.net/cinder/+bug/1530460,2016-01-02
1527214,1527214,Fix Released,"""TypeError: 'NoneType' object is not iterable"" when getting nodetemplate relationships",https://bugs.launchpad.net/tosca-parser/+bug/1527214,2016-01-02
1460807,1460807,Fix Released,stack.sh failing in glance when tls-proxy enabled,https://bugs.launchpad.net/devstack/+bug/1460807,2016-01-02
