,Key,Status,Summary,Url,Last_Date
1252574,1252574,Fix Released,there is no data network shown in Network connectivity for physical hosts diagram,https://bugs.launchpad.net/openstack-manuals/+bug/1252574,2017-03-24
1257139,1257139,Fix Released,Neutron Database Configuration - Unclear on Server,https://bugs.launchpad.net/openstack-manuals/+bug/1257139,2017-03-24
1257461,1257461,Fix Released,HAproxy Nodes in OpenStack High Availability Guide  - master,https://bugs.launchpad.net/openstack-manuals/+bug/1257461,2017-03-24
1255772,1255772,Fix Released,VMware: Document that NSX is the only Neutron plugin validated to work,https://bugs.launchpad.net/openstack-manuals/+bug/1255772,2017-03-24
1250288,1250288,Fix Released,Old comments are appearing  with  the havana online documentation,https://bugs.launchpad.net/openstack-manuals/+bug/1250288,2017-03-24
1258377,1258377,Fix Released,Red Hat RPC setup example requires a line break,https://bugs.launchpad.net/openstack-manuals/+bug/1258377,2017-03-24
1248791,1248791,Fix Released,Install the Open vSwitch (OVS) plug-in on a dedicated controller node in OpenStack Installation Guide for Ubuntu 12.04 (LTS)  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1248791,2017-03-24
1259057,1259057,Fix Released,"Typo in ""Install the dashboard""",https://bugs.launchpad.net/openstack-manuals/+bug/1259057,2017-03-24
1258030,1258030,Fix Released,"Missing dependency in ""Verify the Image Service installation""",https://bugs.launchpad.net/openstack-manuals/+bug/1258030,2017-03-24
1257870,1257870,Fix Released,Broken Link at Scheduling in OpenStack Configuration Reference  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1257870,2017-03-24
1253514,1253514,Fix Released,"Link in Networking considerations in OpenStack Installation Guide, RHEL  - havana",https://bugs.launchpad.net/openstack-manuals/+bug/1253514,2017-03-24
1253794,1253794,Fix Released,Chapter 12. Case Studies in OpenStack Security Guide  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1253794,2017-03-24
1251096,1251096,Fix Released,Install networking support on a dedicated compute node in OpenStack Installation Guide for Ubuntu 12.04 (LTS)  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1251096,2017-03-24
1258292,1258292,Fix Released,"Install Networking services on a dedicated network node in OpenStack Installation Guide for Red Hat Enterprise Linux, CentOS, and Fedora  - havana",https://bugs.launchpad.net/openstack-manuals/+bug/1258292,2017-03-24
1259344,1259344,Fix Released,Install Networking services on a dedicated network node in OpenStack Installation Guide for Ubuntu 12.04 (LTS)  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1259344,2017-03-24
1258295,1258295,Fix Released,"Install Networking services on a dedicated network node in OpenStack Installation Guide for Red Hat Enterprise Linux, CentOS, and Fedora  - havana",https://bugs.launchpad.net/openstack-manuals/+bug/1258295,2017-03-24
1259419,1259419,Fix Released,GlusterFS: Remove glusterfs_disk_util option,https://bugs.launchpad.net/openstack-manuals/+bug/1259419,2017-03-24
1121866,1121866,Fix Released,Apply doc conventions to service v. project names.,https://bugs.launchpad.net/openstack-api-site/+bug/1121866,2017-03-24
1121866,1121866,Fix Released,Apply doc conventions to service v. project names.,https://bugs.launchpad.net/openstack-manuals/+bug/1121866,2017-03-24
1252281,1252281,Fix Released,"better explain that ""ADMIN_PASS"" must be the password chosen some chapters before",https://bugs.launchpad.net/openstack-manuals/+bug/1252281,2017-03-24
1260005,1260005,Fix Released,VMware VMDK driver documentation needs clarification on where config settings are,https://bugs.launchpad.net/openstack-manuals/+bug/1260005,2017-03-24
1259427,1259427,Fix Released,"Duplicate service name in ""Configure a Block Storage Service controller""",https://bugs.launchpad.net/openstack-manuals/+bug/1259427,2017-03-24
1253832,1253832,Fix Released,Chapter 26. Securing OpenStack Networking Services in OpenStack Security Guide  - havana,https://bugs.launchpad.net/openstack-manuals/+bug/1253832,2017-03-24
1259456,1259456,Fix Released,incorrect cinder service name referenced in instructions to enable cinder for metering,https://bugs.launchpad.net/openstack-manuals/+bug/1259456,2017-03-24
1259684,1259684,Fix Released,meaning and creation of NOVA_PASS and NOVA_DBPASS,https://bugs.launchpad.net/openstack-manuals/+bug/1259684,2017-03-24
1258323,1258323,Fix Released,"Install networking support on a dedicated controller node in OpenStack Installation Guide for Red Hat Enterprise Linux, CentOS, and Fedora  - havana",https://bugs.launchpad.net/openstack-manuals/+bug/1258323,2017-03-24
