,Key,Status,Summary,Url,Last_Date
750777,750777,Fix Released,Metadata values in api responses should be strings.,https://bugs.launchpad.net/nova/+bug/750777,2011-04-21
750482,750482,Fix Released,DescribeImages response prevents listing images correctly for ElastixFox/tAWS,https://bugs.launchpad.net/nova/+bug/750482,2011-04-21
746922,746922,Fix Released,DescribeAddresses returns all Floating IPs regardless of AllocateAddress,https://bugs.launchpad.net/nova/+bug/746922,2011-04-21
746634,746634,Fix Released,Network is not injecting into guest in libvirt driver,https://bugs.launchpad.net/nova/+bug/746634,2011-04-21
745388,745388,Fix Released,images fail to register with --use_project_ca=True,https://bugs.launchpad.net/nova/+bug/745388,2011-04-21
745152,745152,Fix Released,floating ip address allocated for project1 can be associated with the instances running for project2,https://bugs.launchpad.net/nova/+bug/745152,2011-04-21
745043,745043,Fix Released,OSAPI fault responses returning invalid content-type/body,https://bugs.launchpad.net/nova/+bug/745043,2011-04-21
745027,745027,Fix Released,OSAPI versions response returns incorrect Content-Type,https://bugs.launchpad.net/nova/+bug/745027,2011-04-21
744833,744833,Fix Released,python-suds shouldn't be a hard dependency,https://bugs.launchpad.net/nova/+bug/744833,2011-04-21
744637,744637,Fix Released,nova-manage fails silently if --logfile is set.,https://bugs.launchpad.net/nova/+bug/744637,2011-04-21
744567,744567,Fix Released,OSAPI v1.1 should not support password update on PUT /servers/<id>,https://bugs.launchpad.net/nova/+bug/744567,2011-04-21
742809,742809,Fix Released,OSAPI: enforce quota for number of image metadata items,https://bugs.launchpad.net/nova/+bug/742809,2011-04-21
742684,742684,Fix Released,OSAPI: GET /server/<id> returns invalid flavor ID,https://bugs.launchpad.net/nova/+bug/742684,2011-04-21
742507,742507,Fix Released,nova.sh doesn't apt-get install python-novaclient,https://bugs.launchpad.net/nova/+bug/742507,2011-04-21
742466,742466,Fix Released,Need pass use_ipv6 to interfaces.template as first level var in libvirt_conn,https://bugs.launchpad.net/nova/+bug/742466,2011-04-21
742115,742115,Fix Released,Guests lost on host reboot,https://bugs.launchpad.net/nova/+bug/742115,2011-04-21
742113,742113,Fix Released,EC2 API doesn't work well with arbitrary glance images,https://bugs.launchpad.net/nova/+bug/742113,2011-04-21
741965,741965,Fix Released,server status attribute different than rackspace style in OS API,https://bugs.launchpad.net/nova/+bug/741965,2011-04-21
741246,741246,Fix Released,file_inject method missing from agent plugin,https://bugs.launchpad.net/nova/+bug/741246,2011-04-21
739763,739763,Fix Released,Consolidate locking mechanisms,https://bugs.launchpad.net/nova/+bug/739763,2011-04-21
739743,739743,Fix Released,greenthread not imported in libvirt_conn,https://bugs.launchpad.net/nova/+bug/739743,2011-04-21
736915,736915,Fix Released,Stray raise Exception(image) prevents EC2 ModifyImageAttribute from working,https://bugs.launchpad.net/nova/+bug/736915,2011-04-21
736343,736343,Fix Released,Incorrect mapping of instance type id to flavor id in Openstack API,https://bugs.launchpad.net/nova/+bug/736343,2011-04-21
735907,735907,Fix Released,Openstack API /flavors resource does not respect the specification,https://bugs.launchpad.net/nova/+bug/735907,2011-04-21
735898,735898,Fix Released,get_user in adminclient is broken,https://bugs.launchpad.net/nova/+bug/735898,2011-04-21
735836,735836,Fix Released,euca-get-ajax-console raises unknown exception,https://bugs.launchpad.net/nova/+bug/735836,2011-04-21
735636,735636,Fix Released,Standardize BaseImageServices handling of timestamps,https://bugs.launchpad.net/nova/+bug/735636,2011-04-21
734680,734680,Fix Released,Command nova-manage instance_types list error,https://bugs.launchpad.net/nova/+bug/734680,2011-04-21
