,Key,Status,Summary,Url,Last_Date
1804516,1804516,Fix Released,Identity provider API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1804516,2019-03-21
1804521,1804521,Fix Released,Mapping API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1804521,2019-03-21
1804483,1804483,Fix Released,Endpoint API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1804483,2019-03-21
1805372,1805372,Fix Released,Limit and registered limit API don't use default roles,https://bugs.launchpad.net/keystone/+bug/1805372,2019-03-21
1794864,1794864,Fix Released,Calling GET /v3/domains/{domain_id} with a project-scoped or domain-scoped token fails,https://bugs.launchpad.net/keystone/+bug/1794864,2019-03-21
1804520,1804520,Fix Released,Remove obsolete service provider policies from policy.v3cloudsample.json,https://bugs.launchpad.net/keystone/+bug/1804520,2019-03-21
1813085,1813085,Fix Released,domain_id 'default' is not decoded from bytes with federated scoped tokens,https://bugs.launchpad.net/keystone/+bug/1813085,2019-03-21
1805406,1805406,Fix Released,User API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1805406,2019-03-21
1814589,1814589,Fix Released,Tokenless auth: ephemeral user mapping is broken,https://bugs.launchpad.net/keystone/+bug/1814589,2019-03-21
1811605,1811605,Fix Released,Tokenless authentication is broken,https://bugs.launchpad.net/keystone/+bug/1811605,2019-03-21
1805369,1805369,Fix Released,Group API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1805369,2019-03-21
1804446,1804446,Fix Released,Regions API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1804446,2019-03-21
1804292,1804292,Fix Released,Remove obsolete region policies from policy.v3cloudsample.json,https://bugs.launchpad.net/keystone/+bug/1804292,2019-03-21
1757000,1757000,Fix Released,keystone-saml2-federation devstack plugin only works on Ubuntu,https://bugs.launchpad.net/keystone/+bug/1757000,2019-03-21
1804519,1804519,Fix Released,Remove obsolete mapping policies from policy.v3cloudsample.json,https://bugs.launchpad.net/keystone/+bug/1804519,2019-03-21
1804517,1804517,Fix Released,Remove obsolete idp policies from policy.v3cloudsample.json,https://bugs.launchpad.net/keystone/+bug/1804517,2019-03-21
1816833,1816833,Fix Released,Role assignment API doesn't use default roles,https://bugs.launchpad.net/keystone/+bug/1816833,2019-03-21
1804482,1804482,Fix Released,Remove obsolete endpoint policies from policy.v3cloudsample.json,https://bugs.launchpad.net/keystone/+bug/1804482,2019-03-21
