,Key,Status,Summary,Url,Last_Date
1455546,1455546,Fix Released,Security Guide - Acknowledge Editor Contributions for last 2 years,https://bugs.launchpad.net/openstack-manuals/+bug/1455546,2015-11-06
1503334,1503334,Fix Released,Security Guide for the Shared File Systems service is absent,https://bugs.launchpad.net/openstack-manuals/+bug/1503334,2015-11-06
1513864,1513864,Fix Released,Release 1.0 of Infoblox IPAM Driver,https://bugs.launchpad.net/neutron/+bug/1513864,2015-11-06
1485823,1485823,Fix Released,Identity in Security Guide - Bugs found during migration,https://bugs.launchpad.net/openstack-manuals/+bug/1485823,2015-11-06
1506931,1506931,Fix Released,Liberty release 1.0.0 depends on tempest-lib>=0.10.0,https://bugs.launchpad.net/murano/+bug/1506931,2015-11-06
1481474,1481474,Fix Released,"Environment hangs in ""Deleting"" status until page is reloaded",https://bugs.launchpad.net/murano/+bug/1481474,2015-11-06
1481578,1481578,Fix Released,incorrect string format for app loading debug message,https://bugs.launchpad.net/murano/+bug/1481578,2015-11-06
1480184,1480184,Fix Released,MistralClient is absent from core library manifest,https://bugs.launchpad.net/murano/+bug/1480184,2015-11-06
1476595,1476595,Fix Released,murano.cmd.api: Unable to import 'paste',https://bugs.launchpad.net/murano/+bug/1476595,2015-11-06
1476427,1476427,Fix Released,[dashboard]  Edit Environment name in a form is excessive and inconsistent with inline creation,https://bugs.launchpad.net/murano/+bug/1476427,2015-11-06
1476035,1476035,Fix Released,Coverage gate job fails with Permission Denied,https://bugs.launchpad.net/murano/+bug/1476035,2015-11-06
1475314,1475314,Fix Released,"[UI] Problem with ""App category"" button layout in env component page if category has long name",https://bugs.launchpad.net/murano/+bug/1475314,2015-11-06
1474937,1474937,Fix Released,[UI] Ugly error handling when user creates two categories with the same name,https://bugs.launchpad.net/murano/+bug/1474937,2015-11-06
1467845,1467845,Fix Released,UI displaying Incorrect quantity of components,https://bugs.launchpad.net/murano/+bug/1467845,2015-11-06
1457859,1457859,Fix Released,[Agent] Windows murano-agent is absent in master branch of the corresponding repository,https://bugs.launchpad.net/murano/+bug/1457859,2015-11-06
1450541,1450541,Fix Released,HOT converter exceptions are not handled at API,https://bugs.launchpad.net/murano/+bug/1450541,2015-11-06
1444052,1444052,Fix Released,[dashboard]  Incorrect error messages if user leave fields empty in case of import bundle,https://bugs.launchpad.net/murano/+bug/1444052,2015-11-06
1314192,1314192,Fix Released,[api] legacy network-related code in API and DB,https://bugs.launchpad.net/murano/+bug/1314192,2015-11-06
