,Key,Status,Summary,Url,Last_Date
1664635,1664635,Fix Committed,sshd stops reading puppet output on applying keystone.pp during fuel-qa auto tests,https://bugs.launchpad.net/fuel/+bug/1664635,2017-03-08
1670405,1670405,Fix Committed,"Invalid ""vlan_range"" for multigroup tests",https://bugs.launchpad.net/fuel/+bug/1670405,2017-03-08
1669539,1669539,Fix Released,Cinder-API doesn't pass volume-type extra_specs to scheduler for non-admin user requests when creating volume from an image,https://bugs.launchpad.net/cinder/+bug/1669539,2017-03-08
1568119,1568119,Fix Committed,Improve KMIP error code for invalid key spec,https://bugs.launchpad.net/python-barbicanclient/+bug/1568119,2017-03-08
1658859,1658859,Fix Released,Add blazar release notes,https://bugs.launchpad.net/blazar/+bug/1658859,2017-03-08
1323705,1323705,Fix Released,Instance VNC console can't connect on the first attempt,https://bugs.launchpad.net/fuel/+bug/1323705,2017-03-08
1662734,1662734,Fix Released,Migrate climate namespace to blazar in blazar repo,https://bugs.launchpad.net/blazar/+bug/1662734,2017-03-08
1670804,1670804,Fix Released,OVB BMC failing to start properly,https://bugs.launchpad.net/tripleo/+bug/1670804,2017-03-07
1623731,1623731,Fix Released,check_for_pending_or_processing_ops should exclude the row which to be validated,https://bugs.launchpad.net/networking-odl/+bug/1623731,2017-03-07
1547270,1547270,Fix Released,Order create fails with KMIP backend,https://bugs.launchpad.net/barbican/+bug/1547270,2017-03-07
1670728,1670728,Fix Released,Possible neutron -> neutron_lib migrations affecting gate,https://bugs.launchpad.net/networking-vpp/+bug/1670728,2017-03-07
1613724,1613724,Fix Committed,Neutron services are not restarted after config changes in common config sections,https://bugs.launchpad.net/fuel/+bug/1613724,2017-03-07
1655097,1655097,Fix Released,Implement REST API for ML2 Nexus driver,https://bugs.launchpad.net/networking-cisco/+bug/1655097,2017-03-07
1669909,1669909,Fix Released,"Update Agent, Router and RouterPort imports",https://bugs.launchpad.net/networking-cisco/+bug/1669909,2017-03-07
