,Key,Status,Summary,Url,Last_Date
1580140,1580140,Fix Released,[8.0] Swarm reduced_footprint tests failed after apply nailgun package from master node,https://bugs.launchpad.net/fuel/+bug/1580140,2016-11-17
1640883,1640883,Fix Released,Allow same EPG to be added to multiple Endpoints,https://bugs.launchpad.net/networking-plumgrid/+bug/1640883,2016-11-17
1639830,1639830,Fix Released,Can't use openrc credentials to run fullstack tests,https://bugs.launchpad.net/dragonflow/+bug/1639830,2016-11-17
1488320,1488320,Fix Released,neutron-vpnaas uses bad file permissions on PSK file,https://bugs.launchpad.net/neutron/+bug/1488320,2016-11-16
1634937,1634937,Fix Released,Keystone admin password leaked via logs,https://bugs.launchpad.net/networking-arista/+bug/1634937,2016-11-16
1632265,1632265,Fix Released,can not get group specs in create_group_snapshot,https://bugs.launchpad.net/cinder/+bug/1632265,2016-11-16
1604871,1604871,Fix Released,Ceph doesn't save a container name for volume backup,https://bugs.launchpad.net/cinder/+bug/1604871,2016-11-16
1591153,1591153,Fix Released,Missing update-host for CGs in cinder-manage,https://bugs.launchpad.net/cinder/+bug/1591153,2016-11-16
1609152,1609152,Fix Released,Convert url options from StrOpt to URIOpt,https://bugs.launchpad.net/cinder/+bug/1609152,2016-11-16
1504007,1504007,Fix Released,unmanage volume/snapshot reduce quota incorrectly,https://bugs.launchpad.net/cinder/+bug/1504007,2016-11-16
1618908,1618908,Fix Released,"VMAX Driver: V3 backend file has a tag called ""SLO"" - better option would be ""ServiceLevel""",https://bugs.launchpad.net/cinder/+bug/1618908,2016-11-16
1617401,1617401,Fix Released,Dell SC: Error attaching after LV-AFO,https://bugs.launchpad.net/cinder/+bug/1617401,2016-11-16
1619008,1619008,Fix Released,"During a rolling upgrade, volume creation can fail with 'volume_type cannot be None'",https://bugs.launchpad.net/cinder/+bug/1619008,2016-11-16
1608407,1608407,Fix Released,DRBD Driver stops working with >= 7 machines,https://bugs.launchpad.net/cinder/+bug/1608407,2016-11-16
1622703,1622703,Fix Released,Dell SC:  Iscsi properties errors.,https://bugs.launchpad.net/cinder/+bug/1622703,2016-11-16
1625170,1625170,Fix Released,RequestSpec object is unconditionally converted to dict when sent to scheduler,https://bugs.launchpad.net/cinder/+bug/1625170,2016-11-16
1618609,1618609,Fix Released,Cinder api documents lack volume_detach info,https://bugs.launchpad.net/cinder/+bug/1618609,2016-11-16
1616072,1616072,Fix Released,Cinder lacks v3 api-ref,https://bugs.launchpad.net/cinder/+bug/1616072,2016-11-16
1618700,1618700,Fix Released,volume retype/migrate fail to delete source volume,https://bugs.launchpad.net/cinder/+bug/1618700,2016-11-16
1599168,1599168,Fix Released,Domain information is ignored when contacting Novaclient,https://bugs.launchpad.net/cinder/+bug/1599168,2016-11-16
1626351,1626351,Fix Released,list manageable snapshots broke with v3 rpcapi proxy,https://bugs.launchpad.net/cinder/+bug/1626351,2016-11-16
1626474,1626474,Fix Released,Snapshot id isn't validated during volume creation,https://bugs.launchpad.net/cinder/+bug/1626474,2016-11-16
1626704,1626704,Fix Released,Wrong project attribute assignment in  VolumeType OVO,https://bugs.launchpad.net/cinder/+bug/1626704,2016-11-16
1627045,1627045,Fix Released,Typo in scheduler/manager.py volume migration method,https://bugs.launchpad.net/cinder/+bug/1627045,2016-11-16
1619701,1619701,Fix Released,in k8s environment vgs return extra line in output,https://bugs.launchpad.net/cinder/+bug/1619701,2016-11-16
1603306,1603306,Fix Released,'replication_targets' missing in Response of GET/v2/​{tenant_id}​/capabilities/​{hostname}​,https://bugs.launchpad.net/cinder/+bug/1603306,2016-11-16
1620001,1620001,Fix Released,rpcapi promote_replica/reenable_replication is not used any more,https://bugs.launchpad.net/cinder/+bug/1620001,2016-11-16
1629207,1629207,Fix Released,VMware: Creating linked clone volumes in VC 6.0 fails with InvalidArgument,https://bugs.launchpad.net/cinder/+bug/1629207,2016-11-16
1627659,1627659,Fix Released,Unit tests shouldn't have execution time more than 1 sec,https://bugs.launchpad.net/cinder/+bug/1627659,2016-11-16
1630035,1630035,Fix Released,Tegile Driver fails to establish connection to volume,https://bugs.launchpad.net/cinder/+bug/1630035,2016-11-16
1630660,1630660,Fix Released,VMAX driver - Misleading logging,https://bugs.launchpad.net/cinder/+bug/1630660,2016-11-16
1606715,1606715,Fix Released,Cinder functional test client has no mechanism to set admin perms,https://bugs.launchpad.net/cinder/+bug/1606715,2016-11-16
1555728,1555728,Fix Released,VMAX: _create_initiator_Group uses multiple CIM calls where one sufices,https://bugs.launchpad.net/cinder/+bug/1555728,2016-11-16
1628515,1628515,Fix Released,cinder-volume-usage-audit should send backup notification,https://bugs.launchpad.net/cinder/+bug/1628515,2016-11-16
1596139,1596139,Fix Released,Make divisible py3 compatible in remotefs driver,https://bugs.launchpad.net/cinder/+bug/1596139,2016-11-16
1632433,1632433,Fix Released,attachmnet_get_by_host|instance shouldn't require a volume_id,https://bugs.launchpad.net/cinder/+bug/1632433,2016-11-16
1633623,1633623,Fix Released,backup_swift_key should be secret to avoid leaking in logs,https://bugs.launchpad.net/cinder/+bug/1633623,2016-11-16
1632727,1632727,Fix Released,volume manage api should return 400 for invalid or non-existing volume-type,https://bugs.launchpad.net/cinder/+bug/1632727,2016-11-16
1632741,1632741,Fix Released,storwize initialize and terminate connection npiv optimization,https://bugs.launchpad.net/cinder/+bug/1632741,2016-11-16
1635884,1635884,Fix Released,Some unit tests don't work on MacOS,https://bugs.launchpad.net/cinder/+bug/1635884,2016-11-16
