,Key,Status,Summary,Url,Last_Date
1555333,1555333,Fix Released,rsyslog module not properly removed from fuel-library,https://bugs.launchpad.net/fuel/+bug/1555333,2016-06-28
1526032,1526032,Fix Released,[tripleoclient] neutron client has been migrated to SDK from openstackclient,https://bugs.launchpad.net/tripleo/+bug/1526032,2016-06-28
1563374,1563374,Fix Released,[DVS-3.0] dvs-agent on a compute-vmware node doesn't work,https://bugs.launchpad.net/fuel-plugin-vmware-dvs/+bug/1563374,2016-06-28
1584787,1584787,Fix Released,Instance can't be created after reboot compute-vmware node and lost  connectivity with vCenter,https://bugs.launchpad.net/fuel-plugin-vmware-dvs/+bug/1584787,2016-06-28
1595622,1595622,Fix Committed,puppet-openstacklib lint failures,https://bugs.launchpad.net/fuel/+bug/1595622,2016-06-28
1501378,1501378,Fix Released,pacemaker neutron resource constraints and cleanup,https://bugs.launchpad.net/tripleo/+bug/1501378,2016-06-28
1589589,1589589,Fix Released,the plugin treats incorrectly the cluster to VDS mapping string with space,https://bugs.launchpad.net/fuel-plugin-vmware-dvs/+bug/1589589,2016-06-28
1583619,1583619,Fix Committed,"[mos-xenial] package ""fuel-umm"" doesn't support systemd",https://bugs.launchpad.net/fuel/+bug/1583619,2016-06-28
1580963,1580963,Fix Committed,"[mos-xenial] ""ip netns list"" can produce different output format",https://bugs.launchpad.net/fuel/+bug/1580963,2016-06-28
1581555,1581555,Fix Committed,"[mos-xenial] package ""fuel-rabbit-fence"" doesn't provide systemd unit",https://bugs.launchpad.net/fuel/+bug/1581555,2016-06-28
1589864,1589864,Fix Committed,Inaccurate notification about deleted environment,https://bugs.launchpad.net/fuel/+bug/1589864,2016-06-28
1311266,1311266,Fix Released,Climate client should allow postponing the lease start date,https://bugs.launchpad.net/blazar/+bug/1311266,2016-06-28
1314791,1314791,Fix Released,Climate client should allow to bring forward the lease start date,https://bugs.launchpad.net/blazar/+bug/1314791,2016-06-28
1570641,1570641,Fix Released,Fix deprecation warning in tackerclient service_catalog url access,https://bugs.launchpad.net/python-tackerclient/+bug/1570641,2016-06-28
1583984,1583984,Fix Released,tox failed in pep8 test on python3 by incompatible code,https://bugs.launchpad.net/python-tackerclient/+bug/1583984,2016-06-28
1532762,1532762,Fix Released,Need to standardize names of detach-plugins on Settings tab,https://bugs.launchpad.net/fuel/+bug/1532762,2016-06-28
1596503,1596503,Fix Released,Thread didn't start any tests,https://bugs.launchpad.net/fuel/+bug/1596503,2016-06-28
1582571,1582571,Fix Released,vpn typo in devstackgaterc,https://bugs.launchpad.net/networking-midonet/+bug/1582571,2016-06-28
1537969,1537969,Fix Released,test_firewall_admin_disable failure on v2/ml2 jobs,https://bugs.launchpad.net/networking-midonet/+bug/1537969,2016-06-28
1535185,1535185,Fix Released,timeout on networking-midonet v2 and ml2 jobs,https://bugs.launchpad.net/networking-midonet/+bug/1535185,2016-06-28
1594745,1594745,Fix Released,FUEL Web is not available on 8.0 MU2,https://bugs.launchpad.net/fuel/+bug/1594745,2016-06-28
1596183,1596183,Fix Released,Update README with overlapping_cidr limitation,https://bugs.launchpad.net/kuryr/+bug/1596183,2016-06-28
1548713,1548713,Fix Released,apparmor profiles for sriov in libvirt,https://bugs.launchpad.net/fuel/+bug/1548713,2016-06-28
1596250,1596250,Fix Released,setup_credentials failure in FlavorsV2TestJSON,https://bugs.launchpad.net/tempest/+bug/1596250,2016-06-28
1596475,1596475,Fix Released,neutron's 7.0.mos-new.deploy-deb failures,https://bugs.launchpad.net/fuel/+bug/1596475,2016-06-28
1585938,1585938,Fix Committed,[fuel-octane] Octane fails due to mismatch in partition table for Ceph OSD node,https://bugs.launchpad.net/fuel/+bug/1585938,2016-06-28
1583063,1583063,Fix Committed,[fuel-octane] a network template should be validated before upgrade process is started,https://bugs.launchpad.net/fuel/+bug/1583063,2016-06-28
1454325,1454325,Fix Committed,Progress bar is broken for multiroles with operating system,https://bugs.launchpad.net/fuel/+bug/1454325,2016-06-28
1582083,1582083,Fix Released,many #noqa imports in UTs,https://bugs.launchpad.net/networking-midonet/+bug/1582083,2016-06-28
1595689,1595689,Fix Released,[APIC mapping] Create per-tenant NA -EPG as a part of NAT machinery,https://bugs.launchpad.net/group-based-policy/+bug/1595689,2016-06-28
1515112,1515112,Fix Released,Unable to update connection-limit in neutron lbaas-listener-create. And Unit Test is also missing,https://bugs.launchpad.net/python-neutronclient/+bug/1515112,2016-06-28
1472417,1472417,Fix Released,Make evacuate leave a record for the source compute host to process,https://bugs.launchpad.net/openstack-manuals/+bug/1472417,2016-06-28
1588966,1588966,Fix Released,ML2 driver should only support geneve and vlan tenant network types,https://bugs.launchpad.net/networking-ovn/+bug/1588966,2016-06-28
1595639,1595639,Fix Released,DBReferenceError Foriegn Key => RemoteError in cfg agent,https://bugs.launchpad.net/networking-cisco/+bug/1595639,2016-06-27
1569799,1569799,Fix Released,exttools thinks exttools.pyo is a directory,https://bugs.launchpad.net/tosca-parser/+bug/1569799,2016-06-27
1596193,1596193,Fix Released,openstack_db_archive.sh generates SQL errors,https://bugs.launchpad.net/osops/+bug/1596193,2016-06-27
1534660,1534660,Fix Committed,Some files in osops-tools-generic still not passing bashate job,https://bugs.launchpad.net/osops/+bug/1534660,2016-06-27
1588753,1588753,Fix Released,tarballs for mitaka missing on tarballs.openstack.org,https://bugs.launchpad.net/group-based-policy/+bug/1588753,2016-06-27
1537748,1537748,Fix Released,Wrong parameter passed to ntp in fuel-devops,https://bugs.launchpad.net/fuel/+bug/1537748,2016-06-27
1562567,1562567,Fix Committed,fuel-web CI tests are not re-started after recheck message,https://bugs.launchpad.net/fuel/+bug/1562567,2016-06-27
1580541,1580541,Fix Committed,Compute re-deployment with network bonding and DPDK fails: Puppet (err): Can't add bond 'bond0',https://bugs.launchpad.net/fuel/+bug/1580541,2016-06-27
