,Key,Status,Summary,Url,Last_Date
1336317,1336317,Fix Released,List of images is not sorted in any useful manner,https://bugs.launchpad.net/horizon/+bug/1336317,2016-03-03
1534670,1534670,Fix Released,Prev button in Project->Images table redirects to the wrong page,https://bugs.launchpad.net/horizon/+bug/1534670,2016-03-03
1499664,1499664,Fix Released,Add pagination support to the volume snapshots and backups tabs in the Dashboard,https://bugs.launchpad.net/horizon/+bug/1499664,2016-03-03
1540245,1540245,Fix Released,Navigation for plugins page structure doesn't work for tests,https://bugs.launchpad.net/horizon/+bug/1540245,2016-03-03
1540728,1540728,Fix Released,fix hiding of domain and region fields on login screen,https://bugs.launchpad.net/horizon/+bug/1540728,2016-03-03
1540495,1540495,Fix Released,Version 0.2.8 of xvfbwrapper breaks integration tests,https://bugs.launchpad.net/horizon/+bug/1540495,2016-03-03
1541876,1541876,Fix Released,Version 2.50.1 of Selenium breaks integration tests,https://bugs.launchpad.net/horizon/+bug/1541876,2016-03-03
1489562,1489562,Fix Released,Support docker image type in ng launch instance,https://bugs.launchpad.net/horizon/+bug/1489562,2016-03-03
1537903,1537903,Fix Released,Glance metadefs for OS::Nova::Instance should be OS::Nova::Server,https://bugs.launchpad.net/glance/+bug/1537903,2016-03-03
1537903,1537903,Fix Released,Glance metadefs for OS::Nova::Instance should be OS::Nova::Server,https://bugs.launchpad.net/horizon/+bug/1537903,2016-03-03
1523343,1523343,Fix Released,It failed to update the user information when we do it from pencil icon in keystone v2.,https://bugs.launchpad.net/horizon/+bug/1523343,2016-03-03
1535991,1535991,Fix Released,add breadcrumbs on Network Detail,https://bugs.launchpad.net/horizon/+bug/1535991,2016-03-03
1543166,1543166,Fix Released,Tables have a bunch of extra padding,https://bugs.launchpad.net/horizon/+bug/1543166,2016-03-03
1503396,1503396,Fix Released,glance wizard form var passing broken,https://bugs.launchpad.net/horizon/+bug/1503396,2016-03-03
1543073,1543073,Fix Released,keystoneclient API misused in MappingsViewTests,https://bugs.launchpad.net/horizon/+bug/1543073,2016-03-03
1543541,1543541,Fix Released,"When an unhandled Python error is raised in i9n tests, cleanup code becomes non-functional",https://bugs.launchpad.net/horizon/+bug/1543541,2016-03-03
1537526,1537526,Fix Released,Integration tests @tables.bind_row_action() is too picky about buttons layout,https://bugs.launchpad.net/horizon/+bug/1537526,2016-03-03
1542211,1542211,Fix Released,Some Jenkins nodes fail create_instance integration test due to missing network,https://bugs.launchpad.net/horizon/+bug/1542211,2016-03-03
1540719,1540719,Fix Released,Integration tests browser maximise makes working on tests painful,https://bugs.launchpad.net/horizon/+bug/1540719,2016-03-03
1537106,1537106,Fix Released,Horizon configuration option to enable Config Drive by default,https://bugs.launchpad.net/horizon/+bug/1537106,2016-03-03
1522135,1522135,Fix Released,Add neutron extensions to angular cloud services,https://bugs.launchpad.net/horizon/+bug/1522135,2016-03-03
1544585,1544585,Fix Released,Missing netwrok mock for Instance tests,https://bugs.launchpad.net/horizon/+bug/1544585,2016-03-03
1478794,1478794,Fix Released,Horizon's scss webroot should come from settings.py,https://bugs.launchpad.net/horizon/+bug/1478794,2016-03-03
1544881,1544881,Fix Released,Increase javascript test branches coverage,https://bugs.launchpad.net/horizon/+bug/1544881,2016-03-03
1543251,1543251,Fix Released,Missing comma in the Column status_choices tuple,https://bugs.launchpad.net/horizon/+bug/1543251,2016-03-03
1545042,1545042,Fix Released,New i9n tests exceptions_captured context manager introduce a bug in failure reports,https://bugs.launchpad.net/horizon/+bug/1545042,2016-03-03
1481425,1481425,Fix Released,flavor-create form should include -rxtx-factor option,https://bugs.launchpad.net/horizon/+bug/1481425,2016-03-03
1541094,1541094,Fix Released,Volume list does not work if User does not have right to list transfers,https://bugs.launchpad.net/horizon/+bug/1541094,2016-03-03
1540755,1540755,Fix Released,The update image should be changed to edit image,https://bugs.launchpad.net/horizon/+bug/1540755,2016-03-03
1546218,1546218,Fix Released,Ignore local folder,https://bugs.launchpad.net/horizon/+bug/1546218,2016-03-03
1541090,1541090,Fix Released,Integration password config should match local_conf,https://bugs.launchpad.net/horizon/+bug/1541090,2016-03-03
1545655,1545655,Fix Released,A close icon in the upper right don't show in Update Metadata,https://bugs.launchpad.net/horizon/+bug/1545655,2016-03-03
1544835,1544835,Fix Released,Using scope to clear table selections,https://bugs.launchpad.net/horizon/+bug/1544835,2016-03-03
1546736,1546736,Fix Released,Running eslint in quiet mode,https://bugs.launchpad.net/horizon/+bug/1546736,2016-03-03
1546758,1546758,Fix Released,Inconsistent ordering for angular table actions,https://bugs.launchpad.net/horizon/+bug/1546758,2016-03-03
1545814,1545814,Fix Released,Tablecontroller should use ctrl instead of scope,https://bugs.launchpad.net/horizon/+bug/1545814,2016-03-03
1545861,1545861,Fix Released,Hz-table-controller should return only selected items,https://bugs.launchpad.net/horizon/+bug/1545861,2016-03-03
1415712,1415712,Fix Released,"""Volumes"" tab doesn't show up if cinder v1 isn't registered",https://bugs.launchpad.net/horizon/+bug/1415712,2016-03-03
1538215,1538215,Fix Released,cinderclient traces in tests output,https://bugs.launchpad.net/horizon/+bug/1538215,2016-03-03
1549431,1549431,Fix Released,hz-table-footer - allow user to pass in message string,https://bugs.launchpad.net/horizon/+bug/1549431,2016-03-03
1529565,1529565,Fix Released,non admin users should not allowed to create shared network,https://bugs.launchpad.net/horizon/+bug/1529565,2016-03-03
1549534,1549534,Fix Released,Too many delete image services,https://bugs.launchpad.net/horizon/+bug/1549534,2016-03-03
1549635,1549635,Fix Released,Can't open navigation tab in test if it named like left menu item,https://bugs.launchpad.net/horizon/+bug/1549635,2016-03-03
1517081,1517081,Fix Released,Angular and Python tables look very different,https://bugs.launchpad.net/horizon/+bug/1517081,2016-03-03
1552400,1552400,Fix Released,heatclient release breaks tests,https://bugs.launchpad.net/horizon/+bug/1552400,2016-03-03
1511574,1511574,Fix Released,[RFE] Support cleanup of all resources associated with a given tenant,https://bugs.launchpad.net/python-neutronclient/+bug/1511574,2016-03-03
1532308,1532308,Fix Released,Policy check for domains uses a parameter that's no longer valid,https://bugs.launchpad.net/django-openstack-auth/+bug/1532308,2016-03-03
1532032,1532032,Fix Released,WebSSO auth fails when Keystone server contains auth in hostname,https://bugs.launchpad.net/django-openstack-auth/+bug/1532032,2016-03-03
